'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BANKSTOWN AIRPORT New South Wales for April 2025,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 May 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BANKSTOWN AIRPORT,01/04/2025,3.7,0.0, ,25.0,16.6,79,52,3.76,14.62
BANKSTOWN AIRPORT,02/04/2025,3.3,0.0, ,25.3,13.7,93,33,1.75,17.31
BANKSTOWN AIRPORT,03/04/2025,3.9,0.0, ,27.1,12.1,96,27,2.21,18.60
BANKSTOWN AIRPORT,04/04/2025,3.2,0.0, ,26.0,13.3,94,51,2.19,16.45
BANKSTOWN AIRPORT,05/04/2025,4.4,0.0, ,26.9,13.9,94,21,3.11,18.29
BANKSTOWN AIRPORT,06/04/2025,3.2,0.0, ,26.4,11.3,95,25,1.50,16.23
BANKSTOWN AIRPORT,07/04/2025,4.4,0.0, ,27.3,12.2,77,25,2.86,17.96
BANKSTOWN AIRPORT,08/04/2025,2.4,0.0, ,22.5,14.3,86,56,1.91,12.04
BANKSTOWN AIRPORT,09/04/2025,2.9,6.2, ,25.1,16.5,96,57,2.19,15.01
BANKSTOWN AIRPORT,10/04/2025,2.2,0.0, ,25.2,13.5,96,55,1.09,11.32
BANKSTOWN AIRPORT,11/04/2025,4.0,0.0, ,30.9,13.9,97,30,2.30,17.15
BANKSTOWN AIRPORT,12/04/2025,3.1,0.0, ,26.6,15.7,94,57,2.67,15.68
BANKSTOWN AIRPORT,13/04/2025,3.0,0.0, ,27.5,15.2,97,42,1.46,16.14
BANKSTOWN AIRPORT,14/04/2025,3.7,0.0, ,29.9,13.9,99,38,2.54,16.09
BANKSTOWN AIRPORT,15/04/2025,3.2,2.2, ,23.5,17.1,91,44,4.10,10.34
BANKSTOWN AIRPORT,16/04/2025,3.1,0.0, ,23.4,15.5,81,51,3.70,11.51
BANKSTOWN AIRPORT,17/04/2025,3.8,0.0, ,25.2,15.6,79,47,4.26,14.89
BANKSTOWN AIRPORT,18/04/2025,3.1,0.0, ,25.6,12.7,91,41,2.12,16.12
BANKSTOWN AIRPORT,19/04/2025,3.2,0.0, ,30.7,12.5,96,25,1.41,15.80
BANKSTOWN AIRPORT,20/04/2025,3.4,0.0, ,30.8,11.3,95,26,1.69,15.74
BANKSTOWN AIRPORT,21/04/2025,3.0,0.0, ,27.2,14.9,86,27,2.01,11.06
BANKSTOWN AIRPORT,22/04/2025,2.6,0.0, ,24.3,12.1,92,61,4.08,10.85
BANKSTOWN AIRPORT,23/04/2025,3.0,10.6, ,25.1,17.4,93,56,4.63,10.60
BANKSTOWN AIRPORT,24/04/2025,2.4,0.4, ,25.6,13.8,98,52,1.58,13.24
BANKSTOWN AIRPORT,25/04/2025,1.7,0.4, ,22.9,15.1,99,67,1.17,10.12
BANKSTOWN AIRPORT,26/04/2025,1.8,0.4, ,24.4,14.0,99,63,1.16,10.45
BANKSTOWN AIRPORT,27/04/2025,1.5,32.6, ,21.2,17.0,99,66,2.63,4.38
BANKSTOWN AIRPORT,28/04/2025,2.3,10.2, ,22.7,16.6,94,63,3.02,11.76
BANKSTOWN AIRPORT,29/04/2025,2.2,0.6, ,24.8,13.1,97,59,2.45,9.71
BANKSTOWN AIRPORT,30/04/2025,1.8,15.0, ,18.6,15.1,95,61,3.44,6.34
Totals:,,89.5,78.6, ,,,,,, 
