'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BOURKE AIRPORT New South Wales for August 2025,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 September 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BOURKE AIRPORT,01/08/2025,1.3,1.2, ,14.7,8.5,99,67,2.32,8.64
BOURKE AIRPORT,02/08/2025,2.3,6.2, ,16.5,6.9,96,55,5.08,13.59
BOURKE AIRPORT,03/08/2025,3.2,0.2, ,21.3,8.3,81,43,4.14,15.31
BOURKE AIRPORT,04/08/2025,2.7,0.0, ,22.2,5.9,98,48,3.03,15.41
BOURKE AIRPORT,05/08/2025,2.8,0.0, ,22.1,7.1,100,29,2.42,15.30
BOURKE AIRPORT,06/08/2025,3.0,0.0, ,19.0,5.9,77,31,3.16,15.18
BOURKE AIRPORT,07/08/2025,3.3,0.0, ,19.9,5.3,78,30,3.71,14.99
BOURKE AIRPORT,08/08/2025,1.8,0.4, ,15.0,10.2,97,53,3.33,8.24
BOURKE AIRPORT,09/08/2025,2.8,3.8, ,20.2,9.9,94,49,4.09,15.76
BOURKE AIRPORT,10/08/2025,3.0,0.0, ,20.7,8.0,89,45,3.62,16.10
BOURKE AIRPORT,11/08/2025,2.8,0.0, ,21.0,6.1,96,44,3.03,16.24
BOURKE AIRPORT,12/08/2025,2.8,0.0, ,22.2,6.4,94,36,2.20,16.13
BOURKE AIRPORT,13/08/2025,3.0,0.0, ,21.7,7.3,87,38,2.87,14.69
BOURKE AIRPORT,14/08/2025,2.8,0.0, ,19.5,7.0,97,39,3.11,16.48
BOURKE AIRPORT,15/08/2025,2.7,0.0, ,20.9,2.9,96,31,1.99,16.46
BOURKE AIRPORT,16/08/2025,3.5,0.0, ,18.3,7.6,75,29,4.04,16.48
BOURKE AIRPORT,17/08/2025,2.6,0.0, ,17.3,-0.3,87,27,2.27,16.97
BOURKE AIRPORT,18/08/2025,2.6,0.0, ,17.8,4.5,82,31,2.74,11.61
BOURKE AIRPORT,19/08/2025,3.2,0.0, ,18.6,5.0,83,33,3.51,16.24
BOURKE AIRPORT,20/08/2025,2.8,0.0, ,18.3,5.9,88,41,3.41,14.49
BOURKE AIRPORT,21/08/2025,1.9,0.0, ,17.5,4.7,94,51,1.36,13.12
BOURKE AIRPORT,22/08/2025, ,0.0, , ,2.1,98,36,1.99,17.56
BOURKE AIRPORT,23/08/2025,3.5, , ,23.6,4.4,85,27,2.44,17.58
BOURKE AIRPORT,24/08/2025,4.0,0.0, ,23.1,7.2,73,19,2.95,17.78
BOURKE AIRPORT,25/08/2025,3.6,0.0, ,23.7,3.4,75,22,2.33,17.91
BOURKE AIRPORT,26/08/2025,6.3,0.0, ,28.9,6.8,60,14,4.69,18.02
BOURKE AIRPORT,27/08/2025,4.0,0.0, ,20.6,13.6,67,24,4.30,9.91
BOURKE AIRPORT,28/08/2025,3.6,0.0, ,20.5,3.5,78,28,3.17,18.07
BOURKE AIRPORT,29/08/2025,5.0,0.0, ,22.0,3.1,72,21,5.45,18.40
BOURKE AIRPORT,30/08/2025,4.5,0.0, ,17.8,7.5,66,23,5.72,18.54
BOURKE AIRPORT,31/08/2025,3.6,0.0, ,18.9,2.7,64,27,3.26,18.68
Totals:,,95,11.8, ,,,,,, 
