'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COORANBONG (LAKE MACQUARIE) New South Wales for November 2024,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 December 2024,,,,,,,,,,
© Copyright Commonwealth of Australia 2024 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COORANBONG (LAKE MACQUARIE),01/11/2024,3.5,4.4, ,23.1,15.0,97,60,1.35,19.75
COORANBONG (LAKE MACQUARIE),02/11/2024,2.1,25.0, ,21.7,16.0,97,72,1.36,9.57
COORANBONG (LAKE MACQUARIE),03/11/2024,4.6,0.4, ,32.2,12.2,100,38,0.81,23.57
COORANBONG (LAKE MACQUARIE),04/11/2024,2.4,0.2, ,22.6,19.0,95,53,0.96,10.52
COORANBONG (LAKE MACQUARIE),05/11/2024,2.1,0.8, ,22.4,17.8,96,73,1.02,9.96
COORANBONG (LAKE MACQUARIE),06/11/2024,4.4,0.0, ,28.4,16.8,97,66,0.90,23.46
COORANBONG (LAKE MACQUARIE),07/11/2024,3.3,0.2, ,34.1,18.1,100,51,0.63,14.26
COORANBONG (LAKE MACQUARIE),08/11/2024,5.9,6.2, ,31.2,16.8,96,24,1.57,29.05
COORANBONG (LAKE MACQUARIE),09/11/2024,4.6,0.0, ,26.5,14.8,95,45,1.19,24.90
COORANBONG (LAKE MACQUARIE),10/11/2024,4.2,0.0, ,27.5,15.6,99,64,1.50,22.58
COORANBONG (LAKE MACQUARIE),11/11/2024,1.8,1.4, ,22.1,16.9,96,74,0.72,8.31
COORANBONG (LAKE MACQUARIE),12/11/2024,2.5,8.2, ,24.6,17.4,98,63,0.55,11.95
COORANBONG (LAKE MACQUARIE),13/11/2024,3.3,2.8, ,25.3,16.9,98,65,0.82,16.98
COORANBONG (LAKE MACQUARIE),14/11/2024,3.1,15.4, ,23.2,14.4,100,71,1.10,17.26
COORANBONG (LAKE MACQUARIE),15/11/2024,1.6,0.4, ,21.7,17.1,96,70,1.07,5.67
COORANBONG (LAKE MACQUARIE),16/11/2024,2.2,5.0, ,23.8,18.6,97,78,1.63,9.83
COORANBONG (LAKE MACQUARIE),17/11/2024,5.2,0.0, ,30.9,15.5,100,52,1.76,25.66
COORANBONG (LAKE MACQUARIE),18/11/2024,3.6,16.0, ,26.1,19.1,99,58,1.11,17.53
COORANBONG (LAKE MACQUARIE),19/11/2024,3.1,1.4, ,23.0,16.9,96,63,1.36,15.57
COORANBONG (LAKE MACQUARIE),20/11/2024,4.7,0.2, ,24.0,12.3,100,56,1.43,28.45
COORANBONG (LAKE MACQUARIE),21/11/2024, ,0.0, , ,11.8,100,46,1.42,28.23
COORANBONG (LAKE MACQUARIE),22/11/2024, , , ,25.3, ,100,65,1.62,29.69
COORANBONG (LAKE MACQUARIE),23/11/2024,5.3,0.0, ,27.2,13.2,100,56,1.31,30.65
COORANBONG (LAKE MACQUARIE),24/11/2024,5.1,0.0, ,27.8,13.6,100,63,1.14,29.28
COORANBONG (LAKE MACQUARIE),25/11/2024,5.4,0.0, ,28.8,14.5,100,63,1.27,30.26
COORANBONG (LAKE MACQUARIE),26/11/2024,5.8,0.0, ,31.6,16.1,99,55,1.14,30.48
COORANBONG (LAKE MACQUARIE),27/11/2024,6.1,0.0, ,36.4,18.0,99,27,1.29,26.87
COORANBONG (LAKE MACQUARIE),28/11/2024,1.9,0.0, ,26.5,22.1,94,76,0.39,8.10
COORANBONG (LAKE MACQUARIE),29/11/2024,1.4,2.8, ,23.4,20.4,98,87,0.46,5.80
COORANBONG (LAKE MACQUARIE),30/11/2024, ,5.2, ,26.9,21.2,98,76,0.73, 
Totals:,,99.2,96, ,,,,,, 
