'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOUNT GININI New South Wales for April 2025,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 May 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOUNT GININI,01/04/2025,2.2,0.0, ,11.3,3.6,99,59,3.35,18.10
MOUNT GININI,02/04/2025,3.0,0.0, ,14.7,4.3,72,32,2.98,17.63
MOUNT GININI,03/04/2025,2.5,0.0, ,14.0,4.7,79,48,3.62,13.17
MOUNT GININI,04/04/2025,2.4,0.0, ,14.2,3.3,98,50,2.83,17.22
MOUNT GININI,05/04/2025,2.7,0.0, ,12.4,1.5,97,39,4.84,17.56
MOUNT GININI,06/04/2025,2.6,0.0, ,10.3,1.8,93,37,6.23,15.88
MOUNT GININI,07/04/2025,2.5,0.0, ,12.7,2.3,95,52,5.15,17.14
MOUNT GININI,08/04/2025,2.1,0.0, ,13.1,3.2,98,52,1.59,16.52
MOUNT GININI,09/04/2025,2.2,0.0, ,14.7,4.8,90,62,2.92,15.66
MOUNT GININI,10/04/2025,2.3,0.0, ,15.4,7.5,86,54,3.50,12.17
MOUNT GININI,11/04/2025,2.5,0.0, ,16.9,8.3,78,48,3.02,11.71
MOUNT GININI,12/04/2025,2.5,0.0, ,17.3,8.8,94,45,2.56,15.40
MOUNT GININI,13/04/2025,2.4,0.0, ,18.0,8.6,71,45,1.75,14.04
MOUNT GININI,14/04/2025,2.5,0.0, ,18.1,9.0,99,49,3.40,13.94
MOUNT GININI,15/04/2025,1.7,0.0, ,12.9,5.1,99,75,2.41,14.50
MOUNT GININI,16/04/2025,2.7,0.0, ,16.1,6.1,83,7,1.92,15.61
MOUNT GININI,17/04/2025,2.9,0.0, ,16.9,6.4,83,15,2.59,15.48
MOUNT GININI,18/04/2025,2.9,0.0, ,18.2,8.6,75,35,3.32,12.70
MOUNT GININI,19/04/2025,2.7,0.0, ,16.7,8.7,71,45,3.43,14.14
MOUNT GININI,20/04/2025,2.3,0.0, ,16.6,7.3,98,53,4.92,11.45
MOUNT GININI,21/04/2025,1.1,9.8, ,10.4,5.3,99,82,4.08,7.77
MOUNT GININI,22/04/2025,0.8,13.2, ,9.2,5.0,99,92,5.44,7.61
MOUNT GININI,23/04/2025,0.6,1.6, ,9.9,7.2,99,99,6.09,5.91
MOUNT GININI,24/04/2025,1.7,1.8, ,13.3,6.2,100,72,3.63,14.21
MOUNT GININI,25/04/2025,1.7,0.0, ,14.5,6.4,99,67,2.71,12.39
MOUNT GININI,26/04/2025,1.4,0.0, ,13.2,7.4,99,67,2.63,9.03
MOUNT GININI,27/04/2025,0.9,0.0, ,9.5,7.2,99,93,3.29,8.53
MOUNT GININI,28/04/2025,1.4,2.4, ,13.3,5.7,99,71,2.08,10.56
MOUNT GININI,29/04/2025,1.0,0.0, ,11.6,6.3,99,77,2.26,5.89
MOUNT GININI,30/04/2025,0.8,12.0, ,4.5,1.5,99,86,3.05,7.83
Totals:,,61,40.8, ,,,,,, 
