'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MURRURUNDI GAP New South Wales for February 2025,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 March 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MURRURUNDI GAP,01/02/2025,5.7,0.2, ,27.5,16.5,100,59,8.96,27.89
MURRURUNDI GAP,02/02/2025,7.0,0.0, ,27.9,13.0,99,38,7.60,29.38
MURRURUNDI GAP,03/02/2025,6.7,0.0, ,30.3,15.0,97,38,5.78,25.17
MURRURUNDI GAP,04/02/2025,5.7,0.0, ,29.7,18.5,86,32,3.73,19.94
MURRURUNDI GAP,05/02/2025,7.2,0.0, ,33.4,19.2,100,29,5.81,21.72
MURRURUNDI GAP,06/02/2025,5.8,0.4, ,29.2,16.6,100,48,5.99,23.99
MURRURUNDI GAP,07/02/2025,6.8,7.2, ,30.4,16.7,98,29,3.84,28.48
MURRURUNDI GAP,08/02/2025,7.5,0.0, ,32.4,18.5,100,29,5.43,26.95
MURRURUNDI GAP,09/02/2025,5.2,6.4, ,29.6,17.0,100,45,4.96,18.90
MURRURUNDI GAP,10/02/2025,2.5,7.4, ,23.2,17.1,100,72,6.07,9.74
MURRURUNDI GAP,11/02/2025,3.3,10.4, ,21.7,13.8,100,56,5.58,13.67
MURRURUNDI GAP,12/02/2025,3.1,10.6, ,23.2,14.9,100,73,5.72,16.11
MURRURUNDI GAP,13/02/2025,5.0,1.2, ,29.7,15.3,100,44,3.91,18.79
MURRURUNDI GAP,14/02/2025,4.2,1.2, ,27.1,18.8,89,54,4.21,15.23
MURRURUNDI GAP,15/02/2025,5.6,0.0, ,27.2,18.5,100,29,5.25,19.62
MURRURUNDI GAP,16/02/2025,6.2,0.0, ,22.6,12.2,72,21,4.81,27.48
MURRURUNDI GAP,17/02/2025,5.6,0.0, ,22.7,7.8,91,40,7.29,27.30
MURRURUNDI GAP,18/02/2025,5.5,0.0, ,26.9,9.7,100,37,4.78,22.87
MURRURUNDI GAP,19/02/2025,5.1,0.0, ,26.6,12.2,100,47,5.11,22.96
MURRURUNDI GAP,20/02/2025,2.6,0.0, ,20.4,14.9,100,82,8.34,17.11
MURRURUNDI GAP,21/02/2025,4.8,0.0, ,25.2,14.5,100,61,7.76,25.15
MURRURUNDI GAP,22/02/2025,5.3,0.0, ,26.3,14.4,100,50,5.64,25.84
MURRURUNDI GAP,23/02/2025,5.5,0.0, ,28.4,15.2,94,36,3.23,24.93
MURRURUNDI GAP,24/02/2025,6.9,0.0, ,32.0,18.8,90,30,4.32,26.02
MURRURUNDI GAP,25/02/2025, ,0.0, ,26.4,17.2,100,60,9.49, 
MURRURUNDI GAP,26/02/2025,6.2,0.0, ,29.8,16.6,100,40,5.49,25.40
MURRURUNDI GAP,27/02/2025,6.5,0.0, ,32.9,17.9,79,28,3.31,24.64
MURRURUNDI GAP,28/02/2025,8.0,0.0, ,33.7,19.9,63,24,4.91,25.08
Totals:,,149.5,45, ,,,,,, 
