'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COORANBONG (LAKE MACQUARIE) New South Wales for December 2024,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 01 January 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2024 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COORANBONG (LAKE MACQUARIE),01/12/2024,4.6,2.0, ,32.7,19.9,99,40,1.12,20.59
COORANBONG (LAKE MACQUARIE),02/12/2024,6.0,2.4, ,35.9,15.2,100,30,1.04,28.96
COORANBONG (LAKE MACQUARIE),03/12/2024,3.6,0.0, ,32.6,17.4,95,44,1.14,14.15
COORANBONG (LAKE MACQUARIE),04/12/2024,4.7,0.0, ,27.9,22.1,92,65,1.31,22.88
COORANBONG (LAKE MACQUARIE),05/12/2024,3.3,0.0, ,26.9,19.9,95,72,0.86,16.17
COORANBONG (LAKE MACQUARIE),06/12/2024,5.0,0.0, ,30.4,19.3,99,70,0.85,25.52
COORANBONG (LAKE MACQUARIE),07/12/2024,3.5,0.0, ,34.3,21.7,97,51,0.72,14.40
COORANBONG (LAKE MACQUARIE),08/12/2024,4.7,7.8, ,31.6,20.2,98,60,1.20,22.09
COORANBONG (LAKE MACQUARIE),09/12/2024,1.1,2.8, ,24.7,19.2,97,84,0.48,3.60
COORANBONG (LAKE MACQUARIE),10/12/2024,5.4,0.2, ,27.3,20.1,96,62,1.46,28.18
COORANBONG (LAKE MACQUARIE),11/12/2024,5.2,0.0, ,26.6,16.8,96,61,1.47,28.58
COORANBONG (LAKE MACQUARIE),12/12/2024,5.9,0.0, ,30.3,14.4,100,44,1.02,31.81
COORANBONG (LAKE MACQUARIE),13/12/2024,6.2,0.0, ,33.3,16.5,100,43,1.18,30.70
COORANBONG (LAKE MACQUARIE),14/12/2024,5.8,0.0, ,30.0,21.9,95,62,1.39,28.68
COORANBONG (LAKE MACQUARIE),15/12/2024,5.3,0.0, ,30.0,20.6,99,66,1.23,26.82
COORANBONG (LAKE MACQUARIE),16/12/2024,6.0,0.0, ,29.6,22.2,95,67,1.59,30.24
COORANBONG (LAKE MACQUARIE),17/12/2024,7.0,0.0, ,36.3,16.4,100,43,1.95,31.92
COORANBONG (LAKE MACQUARIE),18/12/2024,2.3,7.6, ,22.8,17.4,95,60,1.52,8.69
COORANBONG (LAKE MACQUARIE),19/12/2024,5.2,3.4, ,24.8,13.0,99,46,1.50,30.24
COORANBONG (LAKE MACQUARIE),20/12/2024,5.3,0.2, ,26.4,12.4,99,49,1.25,30.83
COORANBONG (LAKE MACQUARIE),21/12/2024,6.1,0.0, ,31.9,12.7,99,50,1.48,31.85
COORANBONG (LAKE MACQUARIE),22/12/2024,4.7,0.0, ,28.2,20.6,95,61,1.27,23.04
COORANBONG (LAKE MACQUARIE),23/12/2024,6.9,0.0, ,32.1,17.0,100,11,1.95,31.91
COORANBONG (LAKE MACQUARIE),24/12/2024,5.5,0.0, ,25.5,10.9,99,34,1.38,31.98
COORANBONG (LAKE MACQUARIE),25/12/2024,5.8,0.0, ,28.6,12.9,97,48,1.57,31.90
COORANBONG (LAKE MACQUARIE),26/12/2024,5.8,0.0, ,29.2,15.0,99,59,1.67,31.69
COORANBONG (LAKE MACQUARIE),27/12/2024,6.0,0.0, ,37.2,17.5,95,31,2.01,22.46
COORANBONG (LAKE MACQUARIE),28/12/2024,4.9,1.8, ,27.1,20.0,93,55,1.54,24.28
COORANBONG (LAKE MACQUARIE),29/12/2024,6.0,0.2, ,30.1,12.8,98,29,1.41,31.89
COORANBONG (LAKE MACQUARIE),30/12/2024,5.3,0.0, ,28.4,19.6,93,59,1.82,26.99
COORANBONG (LAKE MACQUARIE),31/12/2024,4.6,0.0, ,29.3,15.4,99,55,1.46,23.07
Totals:,,157.7,28.4, ,,,,,, 
