'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BROKEN HILL AIRPORT New South Wales for October 2024,,,,,,,,,,
Issued at 22:35 GMT on Friday 01 November 2024,,,,,,,,,,
© Copyright Commonwealth of Australia 2024 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BROKEN HILL AIRPORT,01/10/2024,5.1,0.0, ,23.2,6.1,71,27,4.06,22.84
BROKEN HILL AIRPORT,02/10/2024,5.8,0.0, ,24.1,8.8,65,20,4.51,23.62
BROKEN HILL AIRPORT,03/10/2024,8.4,0.0, ,30.5,11.6,71,19,7.51,21.60
BROKEN HILL AIRPORT,04/10/2024,8.0,0.4, ,27.4,20.3,61,13,6.65,22.63
BROKEN HILL AIRPORT,05/10/2024,6.7,0.0, ,25.8,11.4,61,20,5.95,20.10
BROKEN HILL AIRPORT,06/10/2024,5.9,0.0, ,27.2,10.9,75,23,3.79,24.29
BROKEN HILL AIRPORT,07/10/2024,7.1,0.0, ,30.9,12.9,53,14,3.96,23.08
BROKEN HILL AIRPORT,08/10/2024,6.4,0.0, ,22.9,12.0,71,19,6.15,24.60
BROKEN HILL AIRPORT,09/10/2024,6.1,0.0, ,24.0,7.3,43,12,3.91,24.75
BROKEN HILL AIRPORT,10/10/2024,8.0,0.0, ,31.1,8.8,34,9,4.40,24.85
BROKEN HILL AIRPORT,11/10/2024,7.2,0.0, ,24.2,9.9,64,11,6.60,23.05
BROKEN HILL AIRPORT,12/10/2024,7.5,0.0, ,26.5,11.0,57,10,5.55,25.06
BROKEN HILL AIRPORT,13/10/2024,6.5,0.0, ,29.1,15.2,28,10,3.25,19.80
BROKEN HILL AIRPORT,14/10/2024,5.6,0.0, ,31.9,14.5,33,13,2.05,21.22
BROKEN HILL AIRPORT,15/10/2024,6.7,0.0, ,31.2,18.8,73,20,5.06,15.24
BROKEN HILL AIRPORT,16/10/2024,7.2,0.0, ,32.9,15.6,80,23,4.92,20.57
BROKEN HILL AIRPORT,17/10/2024, ,0.0, , ,21.4,100,47,7.68,10.84
BROKEN HILL AIRPORT,18/10/2024, , , ,26.1, ,93,39,8.28,23.07
BROKEN HILL AIRPORT,19/10/2024,6.3,0.0, ,23.9,9.2,87,26,6.88,25.97
BROKEN HILL AIRPORT,20/10/2024,6.6,0.0, ,27.5,10.7,86,21,4.67,26.54
BROKEN HILL AIRPORT,21/10/2024,7.2,0.0, ,30.7,15.0,61,13,3.69,25.44
BROKEN HILL AIRPORT,22/10/2024, ,0.0, , ,15.0,56,11,3.53,24.97
BROKEN HILL AIRPORT,23/10/2024,6.0, , ,27.9,17.0,68,27,5.35,13.53
BROKEN HILL AIRPORT,24/10/2024,6.7,0.0, ,22.3,10.9,72,16,6.42,27.04
BROKEN HILL AIRPORT,25/10/2024,5.7,0.0, ,22.5,7.1,64,23,4.06,27.24
BROKEN HILL AIRPORT,26/10/2024,6.2,0.0, ,25.7,11.8,52,15,3.76,22.23
BROKEN HILL AIRPORT,27/10/2024,8.2,0.0, ,31.0,14.6,36,10,4.24,27.45
BROKEN HILL AIRPORT,28/10/2024,8.0,0.0, ,26.8,13.1,68,14,6.35,27.66
BROKEN HILL AIRPORT,29/10/2024,7.2, , ,28.3,10.6,61,16,4.21,27.78
BROKEN HILL AIRPORT,30/10/2024,6.7,0.0, ,31.5,11.8,44,11,2.46,27.42
BROKEN HILL AIRPORT,31/10/2024,6.0,0.0, ,25.5,15.2,69,23,4.67,19.11
Totals:,,189,0.4, ,,,,,, 
