'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOREE AERO New South Wales for August 2025,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 September 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOREE AERO,01/08/2025,1.9,0.0, ,18.0,6.7,100,62,2.60,13.28
MOREE AERO,02/08/2025,1.3,1.8, ,11.8,8.3,100,74,5.08,9.59
MOREE AERO,03/08/2025,2.3,9.6, ,20.0,3.9,100,66,5.76,15.24
MOREE AERO,04/08/2025,2.2,0.0, ,20.7,5.8,100,52,2.13,15.60
MOREE AERO,05/08/2025,2.5,0.2, ,21.8,7.9,99,54,2.75,15.22
MOREE AERO,06/08/2025,2.7,0.0, ,20.6,5.9,100,42,3.20,15.50
MOREE AERO,07/08/2025,2.7,0.0, ,20.1,3.4,96,42,2.96,15.91
MOREE AERO,08/08/2025,1.8,0.0, ,16.7,11.7,96,65,4.79,8.29
MOREE AERO,09/08/2025,3.0,0.8, ,21.2,7.4,92,46,4.06,15.23
MOREE AERO,10/08/2025,2.9,0.2, ,19.7,5.2,98,41,3.61,16.26
MOREE AERO,11/08/2025,2.7,0.2, ,19.7,5.7,98,42,3.07,16.43
MOREE AERO,12/08/2025,2.7,0.0, ,19.9,6.2,96,45,2.93,16.39
MOREE AERO,13/08/2025,2.9,0.0, ,19.8,5.6,96,40,3.14,16.62
MOREE AERO,14/08/2025,2.6,0.0, ,19.8,6.9,97,44,2.73,15.59
MOREE AERO,15/08/2025,2.5,0.0, ,19.4,5.5,97,50,2.62,16.84
MOREE AERO,16/08/2025,3.2,0.0, ,21.4,4.2,100,38,3.81,14.70
MOREE AERO,17/08/2025,2.7,0.0, ,15.1,1.8,95,38,4.20,17.20
MOREE AERO,18/08/2025,2.6,0.0, ,16.8,0.3,94,37,2.57,17.34
MOREE AERO,19/08/2025,3.0,0.0, ,19.4,1.7,96,43,4.49,14.30
MOREE AERO,20/08/2025,1.5,17.2, ,15.1,9.0,100,79,4.54,10.36
MOREE AERO,21/08/2025,2.1,7.2, ,16.9,9.6,100,51,2.66,11.53
MOREE AERO,22/08/2025,2.2,0.2, ,17.7,2.6,100,54,1.52,17.90
MOREE AERO,23/08/2025,2.9,0.0, ,20.2,4.6,100,49,3.27,18.05
MOREE AERO,24/08/2025,3.2,0.0, ,20.2,4.3,100,37,3.18,18.19
MOREE AERO,25/08/2025,2.9,0.0, ,20.9,3.0,100,42,2.41,18.32
MOREE AERO,26/08/2025,3.4,0.0, ,23.3,7.5,99,55,4.62,18.45
MOREE AERO,27/08/2025,4.8,0.0, ,24.7,14.1,92,37,6.37,18.58
MOREE AERO,28/08/2025,3.1,0.0, ,19.2,6.2,96,42,3.34,18.45
MOREE AERO,29/08/2025,3.6,0.0, ,20.3,3.7,100,30,3.62,18.72
MOREE AERO,30/08/2025,3.3,0.0, ,15.1,6.6,83,43,6.17,17.53
MOREE AERO,31/08/2025,2.8,0.0, ,18.3,-0.6,97,37,2.26,19.14
Totals:,,84,37.4, ,,,,,, 
