'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for WANAARING (BORRONA DOWNS) New South Wales for June 2025,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 July 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
WANAARING (BORRONA DOWNS),01/06/2025,1.1,0.0, ,23.7,9.4,71,43,0.00,11.52
WANAARING (BORRONA DOWNS),02/06/2025,1.2,0.0, ,23.0,13.4,86,45,0.00,11.54
WANAARING (BORRONA DOWNS),03/06/2025,1.1,0.0, ,22.7,10.0,100,37,0.00,12.94
WANAARING (BORRONA DOWNS),04/06/2025,0.9,0.0, ,16.1,9.2,78,26,0.00,13.17
WANAARING (BORRONA DOWNS),05/06/2025,0.8,0.0, ,18.0,2.7,72,25,0.00,11.37
WANAARING (BORRONA DOWNS),06/06/2025,0.8,0.0, ,20.1,8.7,55,28,0.00,12.56
WANAARING (BORRONA DOWNS),07/06/2025,0.8,0.0, ,18.6,7.3,67,23,0.00,13.05
WANAARING (BORRONA DOWNS),08/06/2025,0.9,0.0, ,17.5,9.9,84,34,0.00,11.21
WANAARING (BORRONA DOWNS),09/06/2025,0.8,0.0, ,14.9,3.1,96,36,0.00,13.02
WANAARING (BORRONA DOWNS),10/06/2025,0.8,0.0, ,16.3,1.9,73,36,0.00,12.41
WANAARING (BORRONA DOWNS),11/06/2025,0.8,0.0, ,17.6,2.5,77,43,0.00,11.63
WANAARING (BORRONA DOWNS),12/06/2025,0.8,0.0, ,17.8,4.0,77,29,0.00,12.95
WANAARING (BORRONA DOWNS),13/06/2025,0.8,0.0, ,20.3,10.8,47,25,0.00,12.92
WANAARING (BORRONA DOWNS),14/06/2025,0.8,0.0, ,20.5,7.2,57,28,0.00,12.91
WANAARING (BORRONA DOWNS),15/06/2025,0.8,0.0, ,18.7,4.1,85,32,0.00,12.71
WANAARING (BORRONA DOWNS),16/06/2025,0.8,0.0, ,19.3,4.0,71,31,0.00,12.80
WANAARING (BORRONA DOWNS),17/06/2025,0.8,0.0, ,19.4,3.4,67,31,0.00,12.83
WANAARING (BORRONA DOWNS),18/06/2025,0.8,0.0, ,17.6,4.2,77,33,0.00,12.86
WANAARING (BORRONA DOWNS),19/06/2025,0.8,0.0, ,18.1,3.7,72,29,0.00,12.79
WANAARING (BORRONA DOWNS),20/06/2025,0.7,0.0, ,19.1,3.5,70,24,0.00,12.88
WANAARING (BORRONA DOWNS),21/06/2025,0.8,0.0, ,23.1,6.7,72,24,0.00,12.86
WANAARING (BORRONA DOWNS),22/06/2025,0.9,0.0, ,24.3,10.1,75,30,0.00,12.50
WANAARING (BORRONA DOWNS),23/06/2025,1.1,0.0, ,25.1,14.4,85,43,0.00,10.79
WANAARING (BORRONA DOWNS),24/06/2025,0.8,1.0, ,19.7,9.4,85,22,0.00,12.91
WANAARING (BORRONA DOWNS),25/06/2025,0.9,0.0, ,19.6,7.3,70,43,0.00,12.71
WANAARING (BORRONA DOWNS),26/06/2025,0.8,0.0, ,15.7,7.1,75,30,0.00,12.94
WANAARING (BORRONA DOWNS),27/06/2025,0.8,0.0, ,15.5,4.0,79,29,0.00,12.96
WANAARING (BORRONA DOWNS),28/06/2025,0.8,0.0, ,18.1,2.3,80,32,0.00,12.98
WANAARING (BORRONA DOWNS),29/06/2025,0.8,0.0, ,19.3,5.3,71,34,0.00,13.01
WANAARING (BORRONA DOWNS),30/06/2025,0.8,0.0, ,17.7,6.8,72,36,0.00,13.04
Totals:,,25.6,1, ,,,,,, 
