'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COONABARABRAN AIRPORT New South Wales for March 2025,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 April 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COONABARABRAN AIRPORT,01/03/2025,7.7,0.0, ,36.1,22.7,35,15,3.22,24.81
COONABARABRAN AIRPORT,02/03/2025,7.5,0.0, ,35.0,21.5,54,17,4.47,16.71
COONABARABRAN AIRPORT,03/03/2025,6.8,0.0, ,32.0,16.7,93,30,4.81,24.81
COONABARABRAN AIRPORT,04/03/2025,6.0,0.0, ,29.1,15.3,90,38,5.55,22.04
COONABARABRAN AIRPORT,05/03/2025,6.4,0.0, ,30.0,15.0,92,36,5.71,23.39
COONABARABRAN AIRPORT,06/03/2025,6.1,0.0, ,28.9,16.6,85,46,6.99,22.52
COONABARABRAN AIRPORT,07/03/2025,6.3,0.0, ,28.9,15.0,83,41,6.67,22.62
COONABARABRAN AIRPORT,08/03/2025,6.4,0.0, ,30.1,16.0,88,40,6.65,21.58
COONABARABRAN AIRPORT,09/03/2025,4.5,0.0, ,28.6,17.3,90,50,5.22,14.21
COONABARABRAN AIRPORT,10/03/2025,2.0,0.8, ,19.6,17.1,100,79,4.79,10.70
COONABARABRAN AIRPORT,11/03/2025,1.2,9.2, ,21.1,17.5,100,96,3.53,5.84
COONABARABRAN AIRPORT,12/03/2025,3.0,26.8, ,26.0,17.2,100,63,2.76,13.13
COONABARABRAN AIRPORT,13/03/2025,4.3,0.0, ,27.4,17.7,93,51,3.15,19.20
COONABARABRAN AIRPORT,14/03/2025,5.8,0.2, ,32.0,19.0,81,26,3.10,21.71
COONABARABRAN AIRPORT,15/03/2025,6.3,0.0, ,31.8,19.6,69,30,3.74,22.98
COONABARABRAN AIRPORT,16/03/2025,7.4,0.0, ,30.7,19.6,69,24,5.88,21.97
COONABARABRAN AIRPORT,17/03/2025,6.7,0.0, ,28.1,14.7,81,15,5.23,22.17
COONABARABRAN AIRPORT,18/03/2025,4.9,0.0, ,27.2,12.3,79,43,4.28,19.17
COONABARABRAN AIRPORT,19/03/2025, ,0.0, , ,16.4,81,48,4.49,19.06
COONABARABRAN AIRPORT,20/03/2025, , , ,29.3, ,70,30,4.32,21.65
COONABARABRAN AIRPORT,21/03/2025,3.1,0.4, ,24.3,19.4,100,47,3.96,9.84
COONABARABRAN AIRPORT,22/03/2025,4.1,26.6, ,27.6,16.0,100,35,2.32,18.67
COONABARABRAN AIRPORT,23/03/2025,3.8,0.2, ,27.1,16.9,93,52,3.19,16.44
COONABARABRAN AIRPORT,24/03/2025,2.0,0.2, ,22.8,18.0,95,74,2.64,7.99
COONABARABRAN AIRPORT,25/03/2025,3.0,0.0, ,25.7,17.4,100,54,3.63,10.68
COONABARABRAN AIRPORT,26/03/2025,2.5,9.0, ,22.0,17.3,97,60,3.58,9.60
COONABARABRAN AIRPORT,27/03/2025,2.3,0.0, ,21.1,16.3,94,61,3.84,7.13
COONABARABRAN AIRPORT,28/03/2025,2.1,0.0, ,20.3,16.6,100,62,5.32,5.19
COONABARABRAN AIRPORT,29/03/2025,2.4,51.0, ,24.0,15.9,100,74,3.58,12.15
COONABARABRAN AIRPORT,30/03/2025,3.6,10.6, ,25.7,16.6,100,57,3.67,17.37
COONABARABRAN AIRPORT,31/03/2025,3.6,0.0, ,24.0,14.2,95,55,4.12,18.01
Totals:,,131.8,135, ,,,,,, 
