'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for ORANGE AIRPORT New South Wales for May 2025,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 June 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
ORANGE AIRPORT,01/05/2025,2.4,0.0, ,15.0,3.9,94,51,5.69,13.08
ORANGE AIRPORT,02/05/2025,2.3,0.0, ,16.8,2.3,99,47,3.63,13.96
ORANGE AIRPORT,03/05/2025,2.0,0.2, ,18.0,1.6,99,48,2.30,13.93
ORANGE AIRPORT,04/05/2025,2.1,0.2, ,19.0,1.0,99,38,1.75,14.06
ORANGE AIRPORT,05/05/2025,2.0,0.2, ,19.7,3.6,99,49,2.04,13.42
ORANGE AIRPORT,06/05/2025,2.1,0.0, ,19.0,5.3,99,46,2.96,10.13
ORANGE AIRPORT,07/05/2025,2.7,0.0, ,19.6,7.8,91,49,4.71,12.07
ORANGE AIRPORT,08/05/2025,2.8,0.0, ,15.9,7.0,98,26,4.45,13.60
ORANGE AIRPORT,09/05/2025,2.2,0.0, ,17.1,2.3,99,34,2.68,13.49
ORANGE AIRPORT,10/05/2025,1.9,0.0, ,17.0,3.2,99,54,3.04,13.36
ORANGE AIRPORT,11/05/2025,2.0,0.0, ,17.9,8.6,99,58,4.01,11.40
ORANGE AIRPORT,12/05/2025,1.8,0.0, ,19.1,9.6,99,56,2.26,10.72
ORANGE AIRPORT,13/05/2025,1.8,0.0, ,19.1,6.1,99,56,2.21,11.46
ORANGE AIRPORT,14/05/2025,1.2,0.2, ,16.8,4.6,100,63,1.70,6.95
ORANGE AIRPORT,15/05/2025,1.9,0.0, ,18.2,5.1,99,51,2.83,10.34
ORANGE AIRPORT,16/05/2025,1.4,0.0, ,17.1,6.6,99,61,1.91,9.27
ORANGE AIRPORT,17/05/2025,1.9,0.0, ,15.2,1.8,99,41,3.00,12.47
ORANGE AIRPORT,18/05/2025,1.0,0.0, ,10.0,-0.5,99,72,3.56,5.54
ORANGE AIRPORT,19/05/2025,2.0,10.8, ,12.7,4.0,92,53,6.44,11.87
ORANGE AIRPORT,20/05/2025,1.8,0.2, ,14.2,2.9,93,61,5.55,11.63
ORANGE AIRPORT,21/05/2025,1.5,0.0, ,15.4,8.0,99,69,4.82,8.03
ORANGE AIRPORT,22/05/2025,0.7,17.2, ,13.2,9.9,99,95,5.22,5.69
ORANGE AIRPORT,23/05/2025,1.5,34.6, ,13.9,10.1,100,67,4.70,10.08
ORANGE AIRPORT,24/05/2025,1.4,1.0, ,12.9,6.3,99,65,5.29,8.16
ORANGE AIRPORT,25/05/2025,1.8,0.0, ,14.2,2.9,94,34,2.80,7.73
ORANGE AIRPORT,26/05/2025,1.4,0.0, ,12.5,2.0,100,58,4.27,4.64
ORANGE AIRPORT,27/05/2025,1.4,16.8, ,9.4,5.3,99,63,8.58,8.37
ORANGE AIRPORT,28/05/2025,1.0,8.8, ,9.4,4.0,99,77,7.19,10.58
ORANGE AIRPORT,29/05/2025,1.2,0.0, ,12.4,2.6,99,67,2.84,9.76
ORANGE AIRPORT,30/05/2025,1.6,0.2, ,15.7,-0.5,99,45,2.24,11.71
ORANGE AIRPORT,31/05/2025,1.2,0.0, ,15.7,-1.1,99,39,1.00,11.67
Totals:,,54,90.4, ,,,,,, 
