'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HAY AIRPORT New South Wales for December 2024,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 01 January 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2024 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HAY AIRPORT,01/12/2024,8.0,7.2, ,31.5,16.0,100,21,5.30,29.26
HAY AIRPORT,02/12/2024,9.0,0.0, ,38.6,13.8,99,17,4.33,25.71
HAY AIRPORT,03/12/2024,8.4,7.4, ,35.1,20.8,100,32,6.70,25.90
HAY AIRPORT,04/12/2024,7.6,0.2, ,33.3,15.0,98,22,3.15,31.66
HAY AIRPORT,05/12/2024,8.6,0.0, ,39.6,17.4,82,16,2.80,30.64
HAY AIRPORT,06/12/2024,9.0,0.0, ,40.2,22.4,85,27,5.10,23.20
HAY AIRPORT,07/12/2024,9.0,0.0, ,38.5,20.9,99,32,6.14,25.66
HAY AIRPORT,08/12/2024,8.2,4.4, ,29.0,14.4,85,20,5.61,31.97
HAY AIRPORT,09/12/2024,4.9,0.0, ,27.4,12.5,80,24,2.82,16.39
HAY AIRPORT,10/12/2024,8.3,0.0, ,32.3,10.9,82,17,4.04,31.66
HAY AIRPORT,11/12/2024,8.3,0.0, ,30.1,11.5,82,15,4.77,32.01
HAY AIRPORT,12/12/2024,8.3,0.0, ,33.6,13.2,74,18,3.55,32.05
HAY AIRPORT,13/12/2024,9.4,0.0, ,35.7,16.1,69,17,4.44,31.52
HAY AIRPORT,14/12/2024,8.9,0.0, ,38.0,14.3,75,11,3.28,30.14
HAY AIRPORT,15/12/2024,9.4,0.0, ,40.2,16.4,62,13,3.08,32.13
HAY AIRPORT,16/12/2024,14.8,0.0, ,45.4,22.4,46,11,7.08,29.28
HAY AIRPORT,17/12/2024,11.3,0.0, ,32.4,22.3,52,11,8.03,27.85
HAY AIRPORT,18/12/2024,10.2,0.0, ,31.4,13.4,56,9,6.40,32.19
HAY AIRPORT,19/12/2024,9.6,0.0, ,33.1,15.9,55,13,4.93,32.20
HAY AIRPORT,20/12/2024,9.2,0.0, ,37.3,14.2,52,9,3.29,32.10
HAY AIRPORT,21/12/2024,10.5,0.0, ,33.2,17.9,56,10,5.98,32.01
HAY AIRPORT,22/12/2024,10.0,0.0, ,31.5,10.6,77,9,6.54,31.71
HAY AIRPORT,23/12/2024,8.4,0.0, ,25.6,10.8,72,19,8.21,32.20
HAY AIRPORT,24/12/2024,8.2,0.0, ,30.2,9.7,65,23,4.65,32.21
HAY AIRPORT,25/12/2024,8.2,0.0, ,37.0,13.2,66,13,2.51,32.20
HAY AIRPORT,26/12/2024,15.7,0.0, ,42.2,23.0,50,5,8.57,31.76
HAY AIRPORT,27/12/2024,9.5,0.0, ,28.4,16.9,54,21,7.79,30.89
HAY AIRPORT,28/12/2024,8.7,0.0, ,29.1,10.9,54,19,5.49,32.09
HAY AIRPORT,29/12/2024,8.3,0.0, ,31.7,13.1,68,18,4.04,32.08
HAY AIRPORT,30/12/2024,8.1,0.0, ,35.0,13.1,58,15,2.99,29.85
HAY AIRPORT,31/12/2024,9.8,0.0, ,36.0,17.3,72,9,4.46,31.93
Totals:,,285.8,19.2, ,,,,,, 
