'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BALLINA AIRPORT New South Wales for September 2024,,,,,,,,,,
Issued at 22:35 GMT on Tuesday 01 October 2024,,,,,,,,,,
© Copyright Commonwealth of Australia 2024 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BALLINA AIRPORT,01/09/2024,4.2,0.0, ,28.6,12.9,95,40,2.72,19.51
BALLINA AIRPORT,02/09/2024, ,0.0, , ,16.0,95,20,4.09,19.67
BALLINA AIRPORT,03/09/2024,5.0, , ,20.3,15.4,70,33,6.35,19.84
BALLINA AIRPORT,04/09/2024,2.9,0.0, ,21.3,10.4,97,55,2.84,17.26
BALLINA AIRPORT,05/09/2024,3.5,0.0, ,23.8,7.7,99,50,3.15,19.89
BALLINA AIRPORT,06/09/2024,4.1,0.0, ,25.3,8.8,98,46,4.05,20.23
BALLINA AIRPORT,07/09/2024,4.5,0.0, ,27.7,10.6,98,36,3.33,20.38
BALLINA AIRPORT,08/09/2024,4.2,0.0, ,29.4,11.2,99,41,2.34,20.52
BALLINA AIRPORT,09/09/2024,3.2,0.0, ,25.0,14.6,98,73,2.84,19.12
BALLINA AIRPORT,10/09/2024,3.3,5.0, ,23.2,17.9,98,55,3.07,16.64
BALLINA AIRPORT,11/09/2024,3.1,0.2, ,24.0,11.9,98,61,2.06,18.25
BALLINA AIRPORT,12/09/2024,3.1,0.0, ,24.9,14.9,96,60,4.08,13.24
BALLINA AIRPORT,13/09/2024,2.5,25.2, ,20.2,13.7,96,72,6.47,13.04
BALLINA AIRPORT,14/09/2024,3.3,8.0, ,21.4,12.5,98,59,3.44,20.23
BALLINA AIRPORT,15/09/2024,3.4,0.2, ,21.1,8.8,99,53,4.93,18.08
BALLINA AIRPORT,16/09/2024,3.5,0.0, ,19.9,11.2,96,52,3.97,20.59
BALLINA AIRPORT,17/09/2024,3.4,0.0, ,20.5,10.1,97,59,3.39,21.79
BALLINA AIRPORT,18/09/2024,3.5,0.0, ,24.0,9.5,98,61,3.32,20.69
BALLINA AIRPORT,19/09/2024,4.1,0.0, ,27.8,10.3,98,38,2.22,19.61
BALLINA AIRPORT,20/09/2024,4.4,0.0, ,28.9,8.4,99,11,1.55,22.53
BALLINA AIRPORT,21/09/2024,3.8,0.0, ,24.2,6.7,97,32,1.74,22.63
BALLINA AIRPORT,22/09/2024,3.8,0.0, ,24.6,9.2,99,34,1.59,22.64
BALLINA AIRPORT,23/09/2024,4.1,0.0, ,24.5,9.0,99,41,2.64,23.01
BALLINA AIRPORT,24/09/2024,4.0,0.0, ,25.5,11.7,99,56,3.16,21.60
BALLINA AIRPORT,25/09/2024,5.5,0.0, ,26.4,17.0,78,47,5.36,23.19
BALLINA AIRPORT,26/09/2024,2.9,0.0, ,24.4,17.7,96,56,3.44,10.43
BALLINA AIRPORT,27/09/2024,1.4,32.2, ,17.9,15.4,97,87,8.92,6.25
BALLINA AIRPORT,28/09/2024,2.1,83.2, ,22.4,15.6,97,79,11.31,6.12
BALLINA AIRPORT,29/09/2024,3.4,54.2, ,23.4,16.2,97,72,5.41,18.90
BALLINA AIRPORT,30/09/2024,4.0,0.8, ,25.1,15.8,98,64,5.34,20.77
Totals:,,104.2,209, ,,,,,, 
