'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COBAR MO New South Wales for January 2025,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 February 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COBAR MO,01/01/2025,9.8,0.0, ,37.5,18.5,46,7,3.81,31.51
COBAR MO,02/01/2025,9.4,0.0, ,35.5,20.1,28,8,3.64,31.48
COBAR MO,03/01/2025,9.5,0.0, ,37.4,20.4,53,10,4.01,28.90
COBAR MO,04/01/2025,10.2,0.0, ,38.9,23.9,38,13,4.55,26.11
COBAR MO,05/01/2025,8.7,0.0, ,39.5,24.5,59,14,3.72,22.41
COBAR MO,06/01/2025,11.3,0.2, ,40.7,23.9,49,13,5.45,26.37
COBAR MO,07/01/2025,6.7,0.4, ,33.7,20.7,86,31,3.78,21.75
COBAR MO,08/01/2025,8.3,1.6, ,33.2,16.2,80,21,4.30,30.41
COBAR MO,09/01/2025,8.4,0.0, ,33.9,19.1,68,13,3.91,27.76
COBAR MO,10/01/2025,8.2,0.0, ,35.8,20.9,57,17,3.37,27.16
COBAR MO,11/01/2025,9.4,0.0, ,36.7,22.0,68,16,4.67,27.43
COBAR MO,12/01/2025,8.8,0.0, ,38.3,20.7,75,12,3.67,27.00
COBAR MO,13/01/2025,11.8,1.4, ,41.6,23.5,56,10,5.63,27.99
COBAR MO,14/01/2025,10.8,0.0, ,42.5,23.9,55,9,4.22,29.65
COBAR MO,15/01/2025,11.6,0.0, ,38.6,28.7,42,9,6.49,21.50
COBAR MO,16/01/2025,9.8,0.0, ,28.6,17.9,38,10,6.36,30.63
COBAR MO,17/01/2025, ,0.0, ,31.6,16.6, , , ,30.57
COBAR MO,18/01/2025,10.1,0.0, ,34.2,18.6,50,19,5.88,30.46
COBAR MO,19/01/2025,9.2,0.0, ,34.8,20.9,59,17,4.39,30.37
COBAR MO,20/01/2025,9.2,0.0, ,37.0,19.3,51,9,3.59,30.24
COBAR MO,21/01/2025,8.9,0.0, ,39.1,23.4,26,9,3.91,17.66
COBAR MO,22/01/2025, ,0.0, , ,25.5,24,9,4.76,29.12
COBAR MO,23/01/2025, , , ,35.9, ,37,10,4.18,25.59
COBAR MO,24/01/2025,8.8,0.0, ,31.0,17.1,36,15,4.53,29.84
COBAR MO,25/01/2025,8.4,0.0, ,36.9,18.3,38,13,2.91,29.71
COBAR MO,26/01/2025,8.8,0.0, ,40.0,22.5,30,8,2.75,29.62
COBAR MO,27/01/2025,11.4,0.0, ,43.7,26.4,49,9,4.86,26.24
COBAR MO,28/01/2025,10.5,0.0, ,41.5,25.8,56,15,4.42,29.40
COBAR MO,29/01/2025,10.0,0.0, ,37.1,24.6,25,8,4.17,29.19
COBAR MO,30/01/2025,9.9,0.0, ,36.3,16.8,23,6,4.26,29.03
COBAR MO,31/01/2025,9.1,0.0, ,38.9,17.6,41,10,3.34,29.08
Totals:,,267,3.6, ,,,,,, 
