'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COORANBONG (LAKE MACQUARIE) New South Wales for July 2025,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 August 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COORANBONG (LAKE MACQUARIE),01/07/2025,1.2,19.0, ,14.6,9.8,96,73,5.06,3.40
COORANBONG (LAKE MACQUARIE),02/07/2025,1.7,19.4, ,17.3,10.6,94,59,4.17,6.66
COORANBONG (LAKE MACQUARIE),03/07/2025,1.7,13.8, ,18.8,13.1,96,49,2.59,10.98
COORANBONG (LAKE MACQUARIE),04/07/2025,1.1,0.0, ,20.1,6.7,98,45,0.76,11.57
COORANBONG (LAKE MACQUARIE),05/07/2025,0.9,0.0, ,19.2,3.0,100,54,0.40,11.11
COORANBONG (LAKE MACQUARIE),06/07/2025,1.2,0.0, ,23.5,8.8,100,52,0.66,10.67
COORANBONG (LAKE MACQUARIE),07/07/2025,1.3,0.0, ,19.4,6.5,99,43,1.24,10.46
COORANBONG (LAKE MACQUARIE),08/07/2025,1.2,0.0, ,16.8,6.4,96,50,1.44,6.70
COORANBONG (LAKE MACQUARIE),09/07/2025,1.1,0.0, ,20.9,3.3,100,40,0.59,11.79
COORANBONG (LAKE MACQUARIE),10/07/2025,2.2,0.0, ,17.6,4.2,99,34,3.44,11.71
COORANBONG (LAKE MACQUARIE),11/07/2025,1.8,0.0, ,19.6,6.2,78,39,1.82,11.89
COORANBONG (LAKE MACQUARIE),12/07/2025,1.3,0.0, ,20.9,5.6,96,38,0.75,11.93
COORANBONG (LAKE MACQUARIE),13/07/2025,1.3,0.0, ,19.8,2.0,100,41,1.01,11.34
COORANBONG (LAKE MACQUARIE),14/07/2025,1.5,0.0, ,20.9,4.8,96,28,1.08,12.04
COORANBONG (LAKE MACQUARIE),15/07/2025, ,0.0, ,15.9,1.9,99,65,0.17, 
COORANBONG (LAKE MACQUARIE),16/07/2025,1.1,1.8, ,18.3,1.9,100,36,0.56,12.21
COORANBONG (LAKE MACQUARIE),17/07/2025,0.9,0.0, ,18.7,-0.3,100,41,0.21,11.90
COORANBONG (LAKE MACQUARIE),18/07/2025,1.0,0.0, ,17.8,3.4,99,62,0.87,8.73
COORANBONG (LAKE MACQUARIE),19/07/2025,1.2,3.8, ,19.6,5.2,98,45,0.70,11.74
COORANBONG (LAKE MACQUARIE),20/07/2025,1.0,0.0, ,18.7,0.0,100,49,0.42,12.50
COORANBONG (LAKE MACQUARIE),21/07/2025,1.1,0.0, ,20.4,3.6,100,61,0.40,11.97
COORANBONG (LAKE MACQUARIE),22/07/2025,1.2,0.0, ,20.1,5.2,100,62,0.84,10.13
COORANBONG (LAKE MACQUARIE),23/07/2025,1.4,2.2, ,21.6,10.4,100,53,1.01,10.54
COORANBONG (LAKE MACQUARIE),24/07/2025,1.2,1.2, ,17.4,2.6,99,37,0.57,12.85
COORANBONG (LAKE MACQUARIE),25/07/2025,1.1,0.0, ,18.2,-0.4,100,43,0.52,12.68
COORANBONG (LAKE MACQUARIE),26/07/2025,1.0,2.6, ,18.2,7.4,98,70,0.90,6.97
COORANBONG (LAKE MACQUARIE),27/07/2025,2.0,0.0, ,18.1,9.5,92,47,2.75,11.30
COORANBONG (LAKE MACQUARIE),28/07/2025,2.1,0.0, ,18.1,8.5,79,45,2.61,12.81
COORANBONG (LAKE MACQUARIE),29/07/2025,1.3,0.0, ,17.1,5.4,94,45,0.95,9.78
COORANBONG (LAKE MACQUARIE),30/07/2025,0.9,1.4, ,13.4,7.5,98,77,0.81,6.47
COORANBONG (LAKE MACQUARIE),31/07/2025,1.3,20.4, ,15.7,9.7,96,67,1.56,8.86
Totals:,,39.3,85.6, ,,,,,, 
