'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MARRANGAROO (DEFENCE) New South Wales for January 2025,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 February 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MARRANGAROO (DEFENCE),01/01/2025,5.6,9.6, ,28.3,11.6,98,17,1.25,28.88
MARRANGAROO (DEFENCE),02/01/2025,2.0,0.0, ,18.3,13.0,94,76,2.10,8.99
MARRANGAROO (DEFENCE),03/01/2025,3.5,0.2, ,23.1,12.6,95,57,1.46,17.87
MARRANGAROO (DEFENCE),04/01/2025,3.9,0.0, ,28.4,13.9,96,35,1.19,17.36
MARRANGAROO (DEFENCE),05/01/2025,5.0,1.4, ,30.8,9.1,97,31,1.39,23.63
MARRANGAROO (DEFENCE),06/01/2025,5.5,10.6, ,31.6,11.3,98,28,1.43,25.60
MARRANGAROO (DEFENCE),07/01/2025, ,26.2, , ,15.2,100,83,1.61,7.37
MARRANGAROO (DEFENCE),08/01/2025,2.2, , ,15.8,11.0,94,78,2.55,12.62
MARRANGAROO (DEFENCE),09/01/2025,3.2,2.8, ,20.3,11.1,96,68,1.99,17.68
MARRANGAROO (DEFENCE),10/01/2025,3.1,3.4, ,21.9,13.9,93,63,2.15,14.79
MARRANGAROO (DEFENCE),11/01/2025,3.4,1.2, ,22.8,14.7,92,59,1.92,16.29
MARRANGAROO (DEFENCE),12/01/2025,3.7,20.4, ,24.5,12.4,97,50,1.04,19.20
MARRANGAROO (DEFENCE),13/01/2025,5.3,40.2, ,28.9,13.4,98,36,1.08,27.31
MARRANGAROO (DEFENCE),14/01/2025,4.3,0.2, ,29.4,15.5,98,39,0.87,20.97
MARRANGAROO (DEFENCE),15/01/2025,5.6,0.2, ,32.2,12.9,97,38,1.93,25.01
MARRANGAROO (DEFENCE),16/01/2025,3.5,4.8, ,19.1,12.6,98,67,2.22,20.51
MARRANGAROO (DEFENCE),17/01/2025, ,0.0, ,14.2,9.2, , , ,9.10
MARRANGAROO (DEFENCE),18/01/2025, ,3.4, ,19.6,10.8, , , ,15.14
MARRANGAROO (DEFENCE),19/01/2025,3.5,7.2, ,18.1,11.0,94,58,2.19,20.09
MARRANGAROO (DEFENCE),20/01/2025,5.0,0.0, ,25.4,5.8,97,38,0.89,30.63
MARRANGAROO (DEFENCE),21/01/2025,5.0,0.0, ,29.3,8.0,98,30,1.05,26.55
MARRANGAROO (DEFENCE),22/01/2025,5.8,0.0, ,31.6,11.2,97,26,1.96,25.67
MARRANGAROO (DEFENCE),23/01/2025, , , ,17.7, ,91,71,2.00,10.50
MARRANGAROO (DEFENCE),24/01/2025,4.3,0.0, ,24.3,10.4,97,48,1.62,22.98
MARRANGAROO (DEFENCE),25/01/2025,5.1,0.2, ,27.9,13.1,94,38,1.08,27.19
MARRANGAROO (DEFENCE),26/01/2025,5.2,0.0, ,26.5,10.8,97,50,1.70,28.93
MARRANGAROO (DEFENCE),27/01/2025,5.9,0.0, ,31.9,13.5,97,35,1.76,28.13
MARRANGAROO (DEFENCE),28/01/2025,6.6,0.2, ,34.3,16.9,97,31,2.29,27.79
MARRANGAROO (DEFENCE),29/01/2025,4.4,4.6, ,25.4,11.7,94,58,1.66,23.79
MARRANGAROO (DEFENCE),30/01/2025,2.4,0.2, ,23.7,14.1,94,72,1.24,11.07
MARRANGAROO (DEFENCE),31/01/2025,1.9,0.4, ,18.3,15.3,94,78,1.77,8.89
Totals:,,114.9,137.4, ,,,,,, 
