'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for TAMWORTH AIRPORT New South Wales for June 2025,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 July 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
TAMWORTH AIRPORT,01/06/2025,2.3,0.0, ,21.7,5.3,98,46,2.95,12.65
TAMWORTH AIRPORT,02/06/2025,1.5,0.0, ,18.6,8.3,96,59,2.19,9.18
TAMWORTH AIRPORT,03/06/2025,1.0,1.2, ,15.9,8.5,98,77,1.94,6.43
TAMWORTH AIRPORT,04/06/2025,1.7,0.6, ,15.7,6.4,96,52,3.37,10.07
TAMWORTH AIRPORT,05/06/2025,1.6,0.2, ,16.9,0.8,95,50,2.16,12.42
TAMWORTH AIRPORT,06/06/2025,1.7,0.0, ,18.0,1.4,97,49,2.24,12.02
TAMWORTH AIRPORT,07/06/2025,1.9,0.0, ,17.9,2.7,98,45,2.98,10.96
TAMWORTH AIRPORT,08/06/2025,1.6,0.0, ,13.0,5.6,94,56,4.41,7.81
TAMWORTH AIRPORT,09/06/2025,1.5,4.6, ,10.4,2.6,98,57,5.20,9.32
TAMWORTH AIRPORT,10/06/2025,1.8,0.0, ,13.1,6.2,85,60,5.33,8.36
TAMWORTH AIRPORT,11/06/2025,1.4,0.0, ,13.8,5.5,96,53,2.29,8.93
TAMWORTH AIRPORT,12/06/2025,1.3,0.0, ,14.2,-2.0,97,50,1.63,11.85
TAMWORTH AIRPORT,13/06/2025,1.0,0.0, ,13.7,-0.9,98,59,1.16,9.70
TAMWORTH AIRPORT,14/06/2025,1.1,0.2, ,15.9,-2.6,98,56,1.05,11.77
TAMWORTH AIRPORT,15/06/2025,1.3,0.0, ,16.3,-0.3,98,42,1.16,12.23
TAMWORTH AIRPORT,16/06/2025,1.1,0.0, ,16.1,-1.5,98,44,0.84,11.80
TAMWORTH AIRPORT,17/06/2025,1.1,0.0, ,13.9,0.0,97,56,1.33,9.91
TAMWORTH AIRPORT,18/06/2025,1.1,0.0, ,14.6,-2.0,98,46,1.00,11.21
TAMWORTH AIRPORT,19/06/2025,1.4,0.0, ,16.3,-3.1,97,38,1.41,12.00
TAMWORTH AIRPORT,20/06/2025,1.4,0.0, ,18.2,-2.3,97,37,1.10,12.20
TAMWORTH AIRPORT,21/06/2025,1.5,0.0, ,19.5,1.1,97,44,1.50,12.21
TAMWORTH AIRPORT,22/06/2025,1.6,0.0, ,19.6,1.0,98,48,1.64,12.13
TAMWORTH AIRPORT,23/06/2025,1.7,0.0, ,20.7,4.2,97,49,1.89,11.76
TAMWORTH AIRPORT,24/06/2025,1.5,0.0, ,18.0,5.3,97,69,4.67,5.61
TAMWORTH AIRPORT,25/06/2025,2.2,11.0, ,14.8,5.2,94,49,6.25,11.91
TAMWORTH AIRPORT,26/06/2025,1.5,2.8, ,12.9,0.8,96,48,2.58,12.25
TAMWORTH AIRPORT,27/06/2025,1.8,0.0, ,17.0,-1.3,96,50,2.97,12.23
TAMWORTH AIRPORT,28/06/2025,1.6,0.0, ,18.5,1.2,98,42,1.68,12.21
TAMWORTH AIRPORT,29/06/2025,1.4,0.0, ,17.8,2.8,97,48,1.38,10.29
TAMWORTH AIRPORT,30/06/2025,1.3,0.0, ,16.1,1.3,97,58,2.12,8.39
Totals:,,44.9,20.6, ,,,,,, 
