'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY (OBSERVATORY HILL) New South Wales for January 2025,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 February 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY (OBSERVATORY HILL),01/01/2025,5.4,0.0, ,29.4,21.1,90,52,0.00,28.68
SYDNEY (OBSERVATORY HILL),02/01/2025,2.0,0.0, ,23.9,20.9,85,57,0.00,9.32
SYDNEY (OBSERVATORY HILL),03/01/2025,4.1,1.0, ,27.1,18.3,92,55,0.00,21.99
SYDNEY (OBSERVATORY HILL),04/01/2025,5.5,0.0, ,29.2,20.0,79,45,0.00,30.71
SYDNEY (OBSERVATORY HILL),05/01/2025,5.2,0.0, ,31.2,20.2,83,48,0.00,27.65
SYDNEY (OBSERVATORY HILL),06/01/2025,5.6,0.0, ,31.7,21.4,95,50,0.00,28.88
SYDNEY (OBSERVATORY HILL),07/01/2025,1.5,13.0, ,23.0,19.9,96,68,0.00,5.91
SYDNEY (OBSERVATORY HILL),08/01/2025,1.4,2.0, ,20.3,18.5,97,71,0.00,5.73
SYDNEY (OBSERVATORY HILL),09/01/2025,3.1,45.0, ,24.4,17.2,97,76,0.00,16.32
SYDNEY (OBSERVATORY HILL),10/01/2025,3.4,1.8, ,27.2,19.9,97,64,0.00,17.24
SYDNEY (OBSERVATORY HILL),11/01/2025,4.5,5.2, ,28.3,19.8,94,65,0.00,23.64
SYDNEY (OBSERVATORY HILL),12/01/2025,5.1,0.0, ,28.6,20.5,91,61,0.00,27.00
SYDNEY (OBSERVATORY HILL),13/01/2025,4.9,0.0, ,29.3,21.0,92,59,0.00,25.80
SYDNEY (OBSERVATORY HILL),14/01/2025,4.5,0.0, ,29.6,22.4,94,62,0.00,22.56
SYDNEY (OBSERVATORY HILL),15/01/2025,4.8,0.0, ,29.9,22.0,97,63,0.00,24.22
SYDNEY (OBSERVATORY HILL),16/01/2025,1.5,48.4, ,21.6,18.5,96,57,0.00,6.55
SYDNEY (OBSERVATORY HILL),17/01/2025, ,6.6, ,20.8,18.1, , , ,6.26
SYDNEY (OBSERVATORY HILL),18/01/2025, ,17.0, ,24.3,17.6, , , ,13.94
SYDNEY (OBSERVATORY HILL),19/01/2025,3.2,9.0, ,24.6,17.8,77,50,0.00,17.84
SYDNEY (OBSERVATORY HILL),20/01/2025,4.9,0.0, ,25.5,15.0,88,48,0.00,29.69
SYDNEY (OBSERVATORY HILL),21/01/2025,4.9,0.0, ,25.9,16.1,91,57,0.00,28.62
SYDNEY (OBSERVATORY HILL),22/01/2025,4.0,0.6, ,30.8,19.6,91,60,0.00,20.66
SYDNEY (OBSERVATORY HILL),23/01/2025,3.4,0.2, ,25.6,20.2,84,56,0.00,18.26
SYDNEY (OBSERVATORY HILL),24/01/2025,4.2,0.0, ,25.1,19.1,88,52,0.00,23.43
SYDNEY (OBSERVATORY HILL),25/01/2025,5.0,0.0, ,26.8,18.2,80,55,0.00,29.10
SYDNEY (OBSERVATORY HILL),26/01/2025,4.5,0.0, ,28.9,19.6,93,60,0.00,23.91
SYDNEY (OBSERVATORY HILL),27/01/2025,4.9,0.0, ,30.7,23.1,97,61,0.00,24.35
SYDNEY (OBSERVATORY HILL),28/01/2025,4.9,24.4, ,35.5,21.9,94,50,0.00,24.15
SYDNEY (OBSERVATORY HILL),29/01/2025,2.5,10.0, ,25.7,19.6,85,60,0.00,12.22
SYDNEY (OBSERVATORY HILL),30/01/2025,1.9,2.6, ,25.1,19.8,95,72,0.00,8.95
SYDNEY (OBSERVATORY HILL),31/01/2025,3.1,0.6, ,27.1,20.6,92,57,0.00,16.02
Totals:,,113.9,187.4, ,,,,,, 
