'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for TRANGIE RESEARCH STATION New South Wales for April 2025,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 May 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
TRANGIE RESEARCH STATION,01/04/2025,3.6,0.0, ,25.6,13.9,85,47,3.02,15.94
TRANGIE RESEARCH STATION,02/04/2025,3.9,0.0, ,25.8,16.2,83,40,2.48,19.09
TRANGIE RESEARCH STATION,03/04/2025,3.9,0.0, ,28.1,11.9,96,22,1.85,18.80
TRANGIE RESEARCH STATION,04/04/2025,4.7,0.0, ,27.4,11.1,78,22,2.92,19.25
TRANGIE RESEARCH STATION,05/04/2025,4.3,0.0, ,24.3,8.8,84,27,3.45,19.08
TRANGIE RESEARCH STATION,06/04/2025,3.5,0.0, ,25.2,6.9,81,23,1.73,18.90
TRANGIE RESEARCH STATION,07/04/2025,4.4,0.0, ,26.4,8.1,83,24,2.96,18.75
TRANGIE RESEARCH STATION,08/04/2025,3.7,0.0, ,26.3,8.6,77,29,1.97,18.58
TRANGIE RESEARCH STATION,09/04/2025,4.1,0.0, ,27.5,12.6,89,26,2.49,18.40
TRANGIE RESEARCH STATION,10/04/2025,3.6,0.0, ,27.7,14.4,81,44,2.97,13.18
TRANGIE RESEARCH STATION,11/04/2025,3.5,1.2, ,29.9,14.1,90,32,1.47,17.77
TRANGIE RESEARCH STATION,12/04/2025,4.7,0.2, ,28.8,15.9,73,34,3.50,17.93
TRANGIE RESEARCH STATION,13/04/2025,3.8,0.0, ,29.2,15.6,89,36,2.32,17.23
TRANGIE RESEARCH STATION,14/04/2025,3.5,0.0, ,29.2,14.7,87,32,1.65,17.45
TRANGIE RESEARCH STATION,15/04/2025,4.1,0.0, ,27.9,15.1,79,34,2.93,17.12
TRANGIE RESEARCH STATION,16/04/2025,3.7,0.0, ,25.5,9.8,84,20,2.33,17.25
TRANGIE RESEARCH STATION,17/04/2025,3.3,0.0, ,26.3,8.7,87,18,1.61,17.11
TRANGIE RESEARCH STATION,18/04/2025,3.1,0.0, ,27.9,10.1,88,19,1.35,16.96
TRANGIE RESEARCH STATION,19/04/2025,4.0,0.0, ,28.6,8.9,76,24,2.47,15.36
TRANGIE RESEARCH STATION,20/04/2025,5.3,0.0, ,31.2,14.2,81,23,4.00,14.73
TRANGIE RESEARCH STATION,21/04/2025,3.6,0.2, ,23.2,10.0,87,33,3.79,12.92
TRANGIE RESEARCH STATION,22/04/2025,4.2,0.0, ,25.7,9.3,93,35,4.52,16.00
TRANGIE RESEARCH STATION,23/04/2025,4.3,0.0, ,27.8,12.9,87,36,4.16,15.03
TRANGIE RESEARCH STATION,24/04/2025,4.3,0.0, ,28.0,14.9,84,31,3.52,16.03
TRANGIE RESEARCH STATION,25/04/2025,3.5,0.0, ,27.7,13.2,90,31,2.45,15.88
TRANGIE RESEARCH STATION,26/04/2025,1.6,0.0, ,20.8,16.2,96,64,2.45,4.84
TRANGIE RESEARCH STATION,27/04/2025,1.6,28.0, ,19.9,14.8,97,73,1.99,9.36
TRANGIE RESEARCH STATION,28/04/2025,2.7,0.4, ,24.4,11.6,100,49,2.28,15.53
TRANGIE RESEARCH STATION,29/04/2025,2.8,0.0, ,24.2,12.6,92,52,2.88,14.51
TRANGIE RESEARCH STATION,30/04/2025,2.6,0.0, ,23.4,9.1,93,49,2.60,13.72
Totals:,,109.9,30, ,,,,,, 
