'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HORSLEY PARK EQUESTRIAN CENTRE New South Wales for April 2025,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 May 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HORSLEY PARK EQUESTRIAN CENTRE,01/04/2025,3.1,0.2, ,23.6,16.4,76,52,2.87,12.19
HORSLEY PARK EQUESTRIAN CENTRE,02/04/2025,3.1,0.0, ,25.0,14.3,89,32,1.39,16.99
HORSLEY PARK EQUESTRIAN CENTRE,03/04/2025,3.4,0.0, ,26.6,11.2,97,28,1.52,18.75
HORSLEY PARK EQUESTRIAN CENTRE,04/04/2025,3.4,0.0, ,27.2,13.4,85,42,1.98,16.26
HORSLEY PARK EQUESTRIAN CENTRE,05/04/2025,3.7,0.0, ,26.8,11.3,96,18,1.83,18.38
HORSLEY PARK EQUESTRIAN CENTRE,06/04/2025,2.5,0.0, ,26.3,10.5,98,26,0.64,15.43
HORSLEY PARK EQUESTRIAN CENTRE,07/04/2025,3.8,0.0, ,27.4,12.3,77,24,2.00,18.01
HORSLEY PARK EQUESTRIAN CENTRE,08/04/2025,2.6,0.0, ,23.4,14.6,83,56,1.67,13.30
HORSLEY PARK EQUESTRIAN CENTRE,09/04/2025,2.6,0.0, ,25.1,16.1,96,52,1.33,14.02
HORSLEY PARK EQUESTRIAN CENTRE,10/04/2025,2.1,0.0, ,25.1,13.7,100,51,0.50,12.50
HORSLEY PARK EQUESTRIAN CENTRE,11/04/2025,3.2,0.0, ,30.5,12.9,100,27,1.28,16.60
HORSLEY PARK EQUESTRIAN CENTRE,12/04/2025,3.2,0.0, ,26.7,17.5,96,52,2.47,16.36
HORSLEY PARK EQUESTRIAN CENTRE,13/04/2025,2.7,0.2, ,27.3,14.5,100,42,1.00,16.33
HORSLEY PARK EQUESTRIAN CENTRE,14/04/2025,3.2,0.0, ,29.0,13.1,100,36,1.70,15.89
HORSLEY PARK EQUESTRIAN CENTRE,15/04/2025,3.0,2.8, ,23.1,16.6,90,43,3.05,11.73
HORSLEY PARK EQUESTRIAN CENTRE,16/04/2025,3.2,0.0, ,23.9,15.1,78,46,3.09,12.47
HORSLEY PARK EQUESTRIAN CENTRE,17/04/2025,3.5,0.0, ,25.5,15.3,78,43,3.09,14.58
HORSLEY PARK EQUESTRIAN CENTRE,18/04/2025,3.0,0.0, ,26.1,13.6,92,33,1.63,16.16
HORSLEY PARK EQUESTRIAN CENTRE,19/04/2025,2.6,0.0, ,30.1,11.0,98,26,0.80,15.53
HORSLEY PARK EQUESTRIAN CENTRE,20/04/2025,2.7, , ,30.3,12.2,82,27,0.92,15.40
HORSLEY PARK EQUESTRIAN CENTRE,21/04/2025,2.8,0.0, ,27.4,15.1,81,27,1.55,12.06
HORSLEY PARK EQUESTRIAN CENTRE,22/04/2025,2.7,0.0, ,23.7,14.0,93,51,3.11,11.59
HORSLEY PARK EQUESTRIAN CENTRE,23/04/2025,2.4,12.2, ,24.5,16.6,94,58,2.70,9.96
HORSLEY PARK EQUESTRIAN CENTRE,24/04/2025,2.1,1.0, ,24.4,14.5,98,54,1.37,11.74
HORSLEY PARK EQUESTRIAN CENTRE,25/04/2025,1.6,1.8, ,23.1,14.1,100,64,0.93,9.34
HORSLEY PARK EQUESTRIAN CENTRE,26/04/2025, ,8.2, , ,13.6,100,65,0.73,11.21
HORSLEY PARK EQUESTRIAN CENTRE,27/04/2025,1.3, , ,20.1,15.7,99,70,2.49,4.50
HORSLEY PARK EQUESTRIAN CENTRE,28/04/2025,2.1,12.6, ,22.0,16.4,92,60,2.87,9.28
HORSLEY PARK EQUESTRIAN CENTRE,29/04/2025,2.0,0.0, ,24.3,11.6,99,55,1.19,12.22
HORSLEY PARK EQUESTRIAN CENTRE,30/04/2025,1.8,8.4, ,18.7,14.4,94,60,3.22,7.14
Totals:,,79.4,47.4, ,,,,,, 
