'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for KEMPSEY AIRPORT New South Wales for March 2025,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 April 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
KEMPSEY AIRPORT,01/03/2025,5.0,0.0, ,29.9,17.5,100,57,2.29,25.52
KEMPSEY AIRPORT,02/03/2025,5.1,0.0, ,30.0,16.7,100,42,2.32,24.21
KEMPSEY AIRPORT,03/03/2025,4.6,0.6, ,29.3,19.8,100,57,4.15,20.34
KEMPSEY AIRPORT,04/03/2025,4.0,1.0, ,27.5,20.5,99,61,5.58,16.49
KEMPSEY AIRPORT,05/03/2025,3.0,18.2, ,25.6,20.7,100,70,5.74,12.47
KEMPSEY AIRPORT,06/03/2025,3.2,26.4, ,26.8,21.0,100,75,5.89,15.43
KEMPSEY AIRPORT,07/03/2025,1.6,16.0, ,23.6,20.2,100,83,4.69,6.16
KEMPSEY AIRPORT,08/03/2025,1.4,17.6, ,24.1,20.9,100,89,4.69,5.91
KEMPSEY AIRPORT,09/03/2025,1.7,17.4, ,25.1,21.6,100,74,2.86,5.13
KEMPSEY AIRPORT,10/03/2025,1.5,13.8, ,22.2,19.2,100,87,0.56,6.88
KEMPSEY AIRPORT,11/03/2025,2.5,14.8, ,25.6,19.7,100,25,0.96,9.96
KEMPSEY AIRPORT,12/03/2025,3.1,1.2, ,27.1,19.6,100,96,1.10,17.13
KEMPSEY AIRPORT,13/03/2025,3.9,0.2, ,29.0,17.8,100,90,1.68,22.87
KEMPSEY AIRPORT,14/03/2025,4.0,0.0, ,29.9,17.7,100,93,1.54,23.23
KEMPSEY AIRPORT,15/03/2025,4.0,0.2, ,31.8,18.2,100,85,1.56,21.67
KEMPSEY AIRPORT,16/03/2025,4.2,0.2, ,32.3,16.0,100,83,1.14,22.77
KEMPSEY AIRPORT,17/03/2025,1.6,0.0, ,24.7,18.2,100,98,4.16,10.35
KEMPSEY AIRPORT,18/03/2025,2.3,0.0, ,24.1,17.4,100,61,1.82,10.26
KEMPSEY AIRPORT,19/03/2025,2.9,0.0, ,26.6,18.4,100,60,1.27,14.52
KEMPSEY AIRPORT,20/03/2025,3.6,0.0, ,28.6,14.7,100,71,1.85,20.35
KEMPSEY AIRPORT,21/03/2025,3.0,0.0, ,31.2,16.5,100,87,2.18,15.87
KEMPSEY AIRPORT,22/03/2025,3.1,15.6, ,29.0,17.7,100,98,1.51,18.41
KEMPSEY AIRPORT,23/03/2025,2.5,0.2, ,26.9,19.1,100,94,1.96,14.65
KEMPSEY AIRPORT,24/03/2025,2.1,0.0, ,26.9,19.8,100,91,1.21,11.00
KEMPSEY AIRPORT,25/03/2025,2.8,1.4, ,26.8,20.1,100,71,2.08,14.08
KEMPSEY AIRPORT,26/03/2025,1.6,0.0, ,25.1,18.7,100,96,1.38,8.26
KEMPSEY AIRPORT,27/03/2025,1.8,14.4, ,25.2,20.0,100,100,2.04,10.42
KEMPSEY AIRPORT,28/03/2025,1.3,6.2, ,23.9,19.0,100,100,1.46,6.66
KEMPSEY AIRPORT,29/03/2025,1.4,44.6, ,25.3,19.6,100,100,1.84,7.54
KEMPSEY AIRPORT,30/03/2025,3.4,10.4, ,30.4,17.1,100,83,2.50,19.30
KEMPSEY AIRPORT,31/03/2025,4.1,0.0, ,27.6,17.7,100,57,4.78,18.79
Totals:,,90.3,220.4, ,,,,,, 
