'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MERIMBULA AIRPORT New South Wales for March 2025,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 April 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MERIMBULA AIRPORT,01/03/2025,4.1,0.0, ,26.3,15.3,99,68,2.77,24.05
MERIMBULA AIRPORT,02/03/2025,2.3,0.0, ,23.0,18.3,95,66,2.75,9.05
MERIMBULA AIRPORT,03/03/2025,3.8,0.0, ,24.7,12.0,99,58,2.62,21.56
MERIMBULA AIRPORT,04/03/2025,3.9,3.6, ,24.0,17.7,99,56,2.66,20.83
MERIMBULA AIRPORT,05/03/2025,4.0,0.0, ,24.8,13.4,99,60,3.16,23.23
MERIMBULA AIRPORT,06/03/2025,3.5,0.0, ,26.2,14.5,99,67,2.08,19.30
MERIMBULA AIRPORT,07/03/2025,3.0,3.4, ,24.8,17.1,99,64,2.16,15.38
MERIMBULA AIRPORT,08/03/2025,3.7,0.2, ,25.4,15.3,99,58,2.79,19.20
MERIMBULA AIRPORT,09/03/2025,3.6,2.2, ,25.9,17.8,99,72,3.41,19.81
MERIMBULA AIRPORT,10/03/2025,2.8,0.0, ,26.5,16.2,99,66,1.56,14.16
MERIMBULA AIRPORT,11/03/2025,3.8,0.0, ,27.9,17.9,99,63,2.04,19.77
MERIMBULA AIRPORT,12/03/2025,3.6,0.2, ,27.3,18.8,99,72,1.86,19.99
MERIMBULA AIRPORT,13/03/2025,2.8,0.0, ,25.3,17.2,99,77,2.19,15.82
MERIMBULA AIRPORT,14/03/2025,3.3,0.0, ,25.8,19.3,99,75,2.02,18.25
MERIMBULA AIRPORT,15/03/2025,3.1,0.0, ,26.9,15.9,99,69,1.90,16.32
MERIMBULA AIRPORT,16/03/2025,2.3,0.0, ,28.7,17.8,99,55,2.63,4.53
MERIMBULA AIRPORT,17/03/2025,4.0,6.2, ,20.8,11.7,91,39,4.30,19.56
MERIMBULA AIRPORT,18/03/2025,3.3,0.0, ,21.7,7.8,99,52,2.89,20.69
MERIMBULA AIRPORT,19/03/2025,3.5,0.0, ,25.3,12.8,99,63,3.04,20.05
MERIMBULA AIRPORT,20/03/2025,2.5,0.0, ,28.0,16.0,99,69,1.93,11.42
MERIMBULA AIRPORT,21/03/2025,1.7,3.4, ,21.9,19.2,99,79,2.39,8.04
MERIMBULA AIRPORT,22/03/2025,1.6,2.2, ,20.3,16.1,97,77,1.44,8.02
MERIMBULA AIRPORT,23/03/2025,1.6,0.0, ,21.4,13.0,99,68,1.57,7.12
MERIMBULA AIRPORT,24/03/2025,1.9,0.2, ,23.5,15.2,99,72,1.60,9.64
MERIMBULA AIRPORT,25/03/2025,1.9,0.0, ,23.0,17.7,95,75,1.20,9.87
MERIMBULA AIRPORT,26/03/2025,2.9,0.0, ,25.0,15.8,99,72,2.05,17.15
MERIMBULA AIRPORT,27/03/2025,1.6,0.0, ,21.8,17.5,99,73,1.50,6.95
MERIMBULA AIRPORT,28/03/2025,1.7,3.6, ,22.1,17.2,99,79,1.46,8.64
MERIMBULA AIRPORT,29/03/2025,1.6,6.4, ,22.6,17.9,99,78,2.24,7.44
MERIMBULA AIRPORT,30/03/2025,1.1,2.2, ,19.2,18.1,99,91,5.04,4.83
MERIMBULA AIRPORT,31/03/2025,1.4,64.2, ,18.4,16.1,99,94,4.27,10.47
Totals:,,85.9,98, ,,,,,, 
