'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for EVANS HEAD RAAF BOMBING RANGE New South Wales for June 2025,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 July 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
EVANS HEAD RAAF BOMBING RANGE,01/06/2025,1.7,9.6, ,19.9,15.2,97,71,4.55,7.20
EVANS HEAD RAAF BOMBING RANGE,02/06/2025,1.2,10.8, ,19.7,14.5,99,88,3.42,8.81
EVANS HEAD RAAF BOMBING RANGE,03/06/2025,2.5,8.2, ,23.1,14.7,98,53,3.70,13.03
EVANS HEAD RAAF BOMBING RANGE,04/06/2025,3.1,0.0, ,20.8,13.4,77,47,4.74,12.90
EVANS HEAD RAAF BOMBING RANGE,05/06/2025,2.9,0.0, ,19.7,11.0,71,57,5.37,12.62
EVANS HEAD RAAF BOMBING RANGE,06/06/2025,2.3,0.0, ,22.4,12.2,94,53,2.99,12.79
EVANS HEAD RAAF BOMBING RANGE,07/06/2025,2.5,0.0, ,24.5,11.7,94,52,3.24,11.83
EVANS HEAD RAAF BOMBING RANGE,08/06/2025,3.4,0.0, ,23.7,11.4,71,35,3.81,13.21
EVANS HEAD RAAF BOMBING RANGE,09/06/2025,3.0,0.0, ,18.4,9.8,77,36,4.62,12.70
EVANS HEAD RAAF BOMBING RANGE,10/06/2025,2.6,0.0, ,19.3,6.2,79,41,3.69,13.15
EVANS HEAD RAAF BOMBING RANGE,11/06/2025,2.7,0.0, ,19.3,7.3,68,39,3.35,13.13
EVANS HEAD RAAF BOMBING RANGE,12/06/2025,2.5,0.0, ,18.8,7.4,73,40,3.29,13.03
EVANS HEAD RAAF BOMBING RANGE,13/06/2025,2.6,0.0, ,19.1,7.2,67,43,3.40,13.09
EVANS HEAD RAAF BOMBING RANGE,14/06/2025,2.3,0.0, ,18.6,8.9,73,58,3.87,11.50
EVANS HEAD RAAF BOMBING RANGE,15/06/2025,2.2,0.0, ,21.4,11.5,89,52,2.76,13.06
EVANS HEAD RAAF BOMBING RANGE,16/06/2025,2.1,0.0, ,19.5,8.9,91,56,3.57,12.11
EVANS HEAD RAAF BOMBING RANGE,17/06/2025,1.5,0.0, ,17.0,10.1,90,64,2.46,9.15
EVANS HEAD RAAF BOMBING RANGE,18/06/2025,2.1,0.0, ,19.2,10.0,93,58,4.29,9.58
EVANS HEAD RAAF BOMBING RANGE,19/06/2025,2.2,0.0, ,20.0,10.5,94,57,4.31,11.09
EVANS HEAD RAAF BOMBING RANGE,20/06/2025,1.9,1.2, ,20.4,13.2,88,66,3.41,9.60
EVANS HEAD RAAF BOMBING RANGE,21/06/2025,2.1,0.0, ,20.2,12.5,85,62,3.87,8.40
EVANS HEAD RAAF BOMBING RANGE,22/06/2025,1.8,0.0, ,21.5,12.6,88,67,2.53,10.26
EVANS HEAD RAAF BOMBING RANGE,23/06/2025,1.4,0.0, ,20.9,12.7,96,73,1.97,8.98
EVANS HEAD RAAF BOMBING RANGE,24/06/2025,2.7,0.2, ,25.5,12.9,98,52,3.63,12.88
EVANS HEAD RAAF BOMBING RANGE,25/06/2025,3.3,1.4, ,21.5,14.0,97,32,5.09,13.08
EVANS HEAD RAAF BOMBING RANGE,26/06/2025,3.0,0.0, ,16.9,9.5,66,36,4.45,13.10
EVANS HEAD RAAF BOMBING RANGE,27/06/2025,2.3,0.0, ,18.4,9.5,94,55,5.33,9.99
EVANS HEAD RAAF BOMBING RANGE,28/06/2025,1.1,9.6, ,16.8,11.7,97,90,3.66,9.54
EVANS HEAD RAAF BOMBING RANGE,29/06/2025,1.4,16.0, ,19.0,12.8,96,76,3.09,9.15
EVANS HEAD RAAF BOMBING RANGE,30/06/2025,0.8,59.2, ,17.3,13.7,99,92,5.29,4.71
Totals:,,67.2,116.2, ,,,,,, 
