'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CANBERRA AIRPORT New South Wales for August 2025,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 September 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CANBERRA AIRPORT,01/08/2025,1.2,0.2, ,11.8,-1.2,99,65,3.23,10.23
CANBERRA AIRPORT,02/08/2025,1.5,1.0, ,12.7,4.7,99,62,5.05,9.70
CANBERRA AIRPORT,03/08/2025,1.9,0.0, ,16.5,6.0,99,55,4.16,10.96
CANBERRA AIRPORT,04/08/2025,1.4,0.0, ,16.5,0.9,100,50,1.54,10.69
CANBERRA AIRPORT,05/08/2025,2.3,0.2, ,16.6,2.4,100,39,3.79,11.77
CANBERRA AIRPORT,06/08/2025,1.9,0.0, ,16.1,-3.6,100,37,2.34,13.24
CANBERRA AIRPORT,07/08/2025,1.5,0.0, ,14.6,-3.4,99,45,1.53,13.21
CANBERRA AIRPORT,08/08/2025,1.7,0.0, ,14.2,1.0,100,51,2.84,11.79
CANBERRA AIRPORT,09/08/2025,1.8,0.0, ,14.1,1.0,96,53,3.95,10.09
CANBERRA AIRPORT,10/08/2025,1.9,0.0, ,14.9,3.0,99,43,2.83,10.95
CANBERRA AIRPORT,11/08/2025,1.6,0.0, ,14.1,-1.3,100,44,2.15,11.57
CANBERRA AIRPORT,12/08/2025,1.6,0.2, ,14.9,-4.3,100,40,1.51,13.82
CANBERRA AIRPORT,13/08/2025,1.4,0.0, ,13.7,-0.1,99,48,1.46,10.26
CANBERRA AIRPORT,14/08/2025,2.2,0.0, ,16.1,2.2,95,42,3.05,14.10
CANBERRA AIRPORT,15/08/2025,1.8,0.0, ,15.3,-2.9,100,53,2.78,12.41
CANBERRA AIRPORT,16/08/2025,2.6,0.0, ,13.3,5.5,88,38,5.41,13.07
CANBERRA AIRPORT,17/08/2025,1.9,0.0, ,12.5,-4.8,99,37,2.70,14.20
CANBERRA AIRPORT,18/08/2025,1.9,0.0, ,13.6,-6.2,99,38,2.39,13.91
CANBERRA AIRPORT,19/08/2025,2.0,0.0, ,14.7,-0.9,97,46,3.02,13.15
CANBERRA AIRPORT,20/08/2025,1.8,0.2, ,14.9,1.3,100,54,3.41,10.03
CANBERRA AIRPORT,21/08/2025,1.8,2.0, ,14.9,7.5,99,63,4.65,10.84
CANBERRA AIRPORT,22/08/2025,2.1,0.4, ,19.4,6.2,100,48,2.06,12.72
CANBERRA AIRPORT,23/08/2025,2.3,0.0, ,19.7,3.3,100,34,1.90,13.85
CANBERRA AIRPORT,24/08/2025,2.9,0.2, ,16.2,2.3,81,44,5.30,14.08
CANBERRA AIRPORT,25/08/2025,2.4,0.0, ,20.7,2.7,100,48,2.48,14.48
CANBERRA AIRPORT,26/08/2025,2.5,0.0, ,20.8,3.5,100,45,2.92,12.15
CANBERRA AIRPORT,27/08/2025,2.7,13.6, ,15.2,9.4,99,47,8.24,12.21
CANBERRA AIRPORT,28/08/2025,1.8,4.4, ,11.2,5.6,92,67,8.11,12.19
CANBERRA AIRPORT,29/08/2025,2.8,2.4, ,14.4,6.4,94,47,8.66,12.18
CANBERRA AIRPORT,30/08/2025,2.7,7.8, ,14.3,2.1,99,40,5.78,14.62
CANBERRA AIRPORT,31/08/2025,2.2,0.0, ,14.8,-3.7,99,51,3.08,16.86
Totals:,,62.1,32.6, ,,,,,, 
