'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BRAIDWOOD RACECOURSE New South Wales for February 2025,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 March 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BRAIDWOOD RACECOURSE,01/02/2025,4.3,0.0, ,24.3,12.4,97,63,1.61,24.69
BRAIDWOOD RACECOURSE,02/02/2025,4.9,0.0, ,26.8,11.4,98,44,1.12,27.44
BRAIDWOOD RACECOURSE,03/02/2025,5.3,0.2, ,29.1,9.7,98,36,1.27,28.99
BRAIDWOOD RACECOURSE,04/02/2025,5.6,0.0, ,32.4,14.4,97,24,1.09,28.52
BRAIDWOOD RACECOURSE,05/02/2025,3.8,0.0, ,26.0,17.1,96,61,2.59,17.64
BRAIDWOOD RACECOURSE,06/02/2025,5.4,1.2, ,28.7,15.9,95,50,1.67,28.04
BRAIDWOOD RACECOURSE,07/02/2025,5.7,0.2, ,32.9,12.9,98,31,1.47,27.53
BRAIDWOOD RACECOURSE,08/02/2025,3.3,13.2, ,24.1,16.6,97,69,2.17,16.69
BRAIDWOOD RACECOURSE,09/02/2025,3.5,19.4, ,24.3,15.6,97,65,2.46,17.86
BRAIDWOOD RACECOURSE,10/02/2025,3.1,9.0, ,21.9,15.0,96,66,2.94,15.48
BRAIDWOOD RACECOURSE,11/02/2025,4.1,0.2, ,23.2,11.7,98,55,1.64,23.90
BRAIDWOOD RACECOURSE,12/02/2025,3.1,0.2, ,23.3,11.9,98,69,1.43,17.44
BRAIDWOOD RACECOURSE,13/02/2025,3.9,0.0, ,27.6,14.2,97,59,1.07,20.57
BRAIDWOOD RACECOURSE,14/02/2025,1.8,0.0, ,23.7,18.5,96,72,0.93,7.32
BRAIDWOOD RACECOURSE,15/02/2025,4.8,10.8, ,22.1,12.8,98,32,3.25,24.51
BRAIDWOOD RACECOURSE,16/02/2025,4.3,0.0, ,17.4,5.3,82,34,3.40,26.44
BRAIDWOOD RACECOURSE,17/02/2025,4.1,0.0, ,19.1,5.1,95,33,1.84,26.64
BRAIDWOOD RACECOURSE,18/02/2025,3.9,0.0, ,24.8,4.7,98,32,1.09,23.19
BRAIDWOOD RACECOURSE,19/02/2025,3.4,0.0, ,21.8,9.5,97,62,2.06,19.73
BRAIDWOOD RACECOURSE,20/02/2025,2.5,0.6, ,18.4,11.4,97,70,2.48,14.12
BRAIDWOOD RACECOURSE,21/02/2025,3.9,0.2, ,23.4,8.3,98,50,1.12,24.14
BRAIDWOOD RACECOURSE,22/02/2025,4.2,0.0, ,27.5,11.7,97,37,0.95,23.47
BRAIDWOOD RACECOURSE,23/02/2025,3.3,0.0, ,26.1,12.9,97,52,1.50,15.92
BRAIDWOOD RACECOURSE,24/02/2025,4.5,0.0, ,25.0,14.5,94,57,3.37,23.77
BRAIDWOOD RACECOURSE,25/02/2025,1.6,0.0, ,18.0,14.5,95,81,2.28,6.81
BRAIDWOOD RACECOURSE,26/02/2025,4.8,0.0, ,30.5,13.0,97,37,1.55,23.93
BRAIDWOOD RACECOURSE,27/02/2025,3.5,0.0, ,28.1,16.3,97,59,1.36,17.37
BRAIDWOOD RACECOURSE,28/02/2025,5.2,12.4, ,31.0,15.9,97,31,2.01,23.77
Totals:,,111.8,67.6, ,,,,,, 
