'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for KAPOOKA (DEFENCE) New South Wales for August 2025,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 September 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
KAPOOKA (DEFENCE),01/08/2025,1.6,0.0, ,15.3,0.0,94,37,1.74,12.15
KAPOOKA (DEFENCE),02/08/2025,1.9,0.0, ,16.6,4.3,98,49,2.99,12.37
KAPOOKA (DEFENCE),03/08/2025,1.5,0.0, ,19.2,1.0,100,44,1.15,13.04
KAPOOKA (DEFENCE),04/08/2025,1.8,0.0, ,18.4,2.4,100,61,3.06,13.15
KAPOOKA (DEFENCE),05/08/2025,1.7,0.0, ,16.4,7.7,99,51,2.17,13.17
KAPOOKA (DEFENCE),06/08/2025,1.1,0.2, ,15.5,1.7,100,54,0.49,11.13
KAPOOKA (DEFENCE),07/08/2025,1.3,0.2, ,15.4,1.3,100,49,0.80,12.90
KAPOOKA (DEFENCE),08/08/2025,1.9,0.0, ,16.1,0.9,100,49,2.89,13.46
KAPOOKA (DEFENCE),09/08/2025,2.3,0.0, ,17.4,6.2,93,45,3.47,13.68
KAPOOKA (DEFENCE),10/08/2025,2.1,0.0, ,17.1,4.8,97,38,2.50,13.88
KAPOOKA (DEFENCE),11/08/2025,2.0,0.0, ,17.0,2.4,99,40,2.24,13.93
KAPOOKA (DEFENCE),12/08/2025,1.8,0.0, ,17.1,1.6,98,48,1.89,14.14
KAPOOKA (DEFENCE),13/08/2025,1.1,4.2, ,13.5,6.7,100,73,0.62,9.30
KAPOOKA (DEFENCE),14/08/2025,1.4,0.4, ,17.3,0.9,100,44,0.63,14.40
KAPOOKA (DEFENCE),15/08/2025,1.6,0.0, ,16.6,1.6,100,56,1.51,12.85
KAPOOKA (DEFENCE),16/08/2025,1.3,0.6, ,11.5,5.4,100,64,1.74,12.39
KAPOOKA (DEFENCE),17/08/2025,1.1,1.0, ,12.0,-2.4,100,59,0.57,12.14
KAPOOKA (DEFENCE),18/08/2025,1.7,0.2, ,14.7,0.1,100,39,1.35,14.98
KAPOOKA (DEFENCE),19/08/2025,1.8,0.0, ,16.9,-2.3,100,35,1.26,14.96
KAPOOKA (DEFENCE),20/08/2025,2.3,0.0, ,18.2,1.6,100,44,2.71,14.55
KAPOOKA (DEFENCE),21/08/2025,2.9,0.0, ,19.2,11.6,72,50,4.24,12.11
KAPOOKA (DEFENCE),22/08/2025,1.9,0.0, ,18.4,4.0,100,55,1.47,14.53
KAPOOKA (DEFENCE),23/08/2025,2.0,0.0, ,18.9,2.0,100,48,1.51,15.19
KAPOOKA (DEFENCE),24/08/2025,1.8,0.0, ,16.9,0.1,100,46,1.14,15.86
KAPOOKA (DEFENCE),25/08/2025,1.8,0.2, ,19.9,-0.8,100,43,0.62,16.04
KAPOOKA (DEFENCE),26/08/2025,2.2,0.0, ,20.1,7.0,98,48,2.59,10.60
KAPOOKA (DEFENCE),27/08/2025,2.2,6.6, ,16.7,9.3,100,49,3.05,12.97
KAPOOKA (DEFENCE),28/08/2025,1.7,4.0, ,15.0,3.7,100,61,2.48,12.50
KAPOOKA (DEFENCE),29/08/2025,2.6,3.4, ,17.2,5.9,96,44,3.69,13.53
KAPOOKA (DEFENCE),30/08/2025,2.4,5.0, ,13.6,5.5,99,52,5.97,16.36
KAPOOKA (DEFENCE),31/08/2025,1.6,0.2, ,14.8,-1.0,100,59,1.12,13.46
Totals:,,56.4,26.2, ,,,,,, 
