'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for KAPOOKA (DEFENCE) New South Wales for May 2025,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 June 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
KAPOOKA (DEFENCE),01/05/2025,2.1,0.0, ,20.7,3.0,93,26,1.40,13.63
KAPOOKA (DEFENCE),02/05/2025,2.2,0.0, ,21.3,1.2,86,24,1.45,13.46
KAPOOKA (DEFENCE),03/05/2025,2.3,0.0, ,22.9,3.2,76,25,1.53,13.32
KAPOOKA (DEFENCE),04/05/2025,2.5,0.0, ,23.2,4.2,69,29,1.80,12.91
KAPOOKA (DEFENCE),05/05/2025,2.1,0.0, ,25.4,7.3,76,34,1.32,11.48
KAPOOKA (DEFENCE),06/05/2025,2.3,0.0, ,27.4,6.1,93,25,1.28,12.59
KAPOOKA (DEFENCE),07/05/2025,2.5,0.0, ,24.9,8.3,79,39,2.09,12.09
KAPOOKA (DEFENCE),08/05/2025, ,0.0, , ,4.2,85,24,2.46,12.53
KAPOOKA (DEFENCE),09/05/2025, ,0.0, ,21.4, ,83,24,1.70,12.22
KAPOOKA (DEFENCE),10/05/2025,1.8,0.0, ,22.6,3.1,79,30,1.17,12.50
KAPOOKA (DEFENCE),11/05/2025,3.4,0.0, ,24.5,7.1,77,34,3.71,12.23
KAPOOKA (DEFENCE),12/05/2025,2.0,0.0, ,24.8,8.3,82,34,1.34,11.59
KAPOOKA (DEFENCE),13/05/2025,1.8,0.0, ,24.1,7.5,88,45,1.35,11.83
KAPOOKA (DEFENCE),14/05/2025,1.8,0.0, ,23.6,6.6,99,26,1.13,11.67
KAPOOKA (DEFENCE),15/05/2025,1.3,0.0, ,23.2,1.6,88,34,0.61,11.86
KAPOOKA (DEFENCE),16/05/2025,2.3,0.0, ,22.4,7.3,84,39,2.43,11.11
KAPOOKA (DEFENCE),17/05/2025,1.8,0.0, ,19.1,1.6,96,36,1.79,10.68
KAPOOKA (DEFENCE),18/05/2025,1.8,0.0, ,18.4,4.8,89,34,1.85,9.63
KAPOOKA (DEFENCE),19/05/2025,1.6,0.0, ,18.7,-0.2,91,28,1.29,11.60
KAPOOKA (DEFENCE),20/05/2025,2.2,0.0, ,19.5,-0.9,88,29,2.41,11.53
KAPOOKA (DEFENCE),21/05/2025,1.7,0.0, ,21.0,2.4,94,43,1.74,8.98
KAPOOKA (DEFENCE),22/05/2025,0.9,2.2, ,15.4,8.7,98,80,3.00,4.14
KAPOOKA (DEFENCE),23/05/2025,1.2,30.4, ,16.8,12.2,99,74,4.57,5.00
KAPOOKA (DEFENCE),24/05/2025,1.8,3.0, ,18.9,12.6,97,41,2.26,9.91
KAPOOKA (DEFENCE),25/05/2025,1.8,0.0, ,20.1,3.8,99,35,1.96,7.94
KAPOOKA (DEFENCE),26/05/2025,2.1,0.0, ,16.4,10.1,90,51,5.57,2.30
KAPOOKA (DEFENCE),27/05/2025,1.0,1.0, ,11.6,5.1,95,64,2.12,6.97
KAPOOKA (DEFENCE),28/05/2025,1.1,4.6, ,14.8,4.9,100,61,1.95,8.59
KAPOOKA (DEFENCE),29/05/2025,0.9,0.0, ,16.4,1.7,100,49,0.52,10.99
KAPOOKA (DEFENCE),30/05/2025,0.9,0.2, ,17.5,0.1,100,49,0.49,10.94
KAPOOKA (DEFENCE),31/05/2025,1.1,0.2, ,18.4,1.0,100,41,0.86,10.88
Totals:,,52.3,41.6, ,,,,,, 
