'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAMPBELLTOWN (MOUNT ANNAN) New South Wales for August 2025,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 September 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAMPBELLTOWN (MOUNT ANNAN),01/08/2025,1.6,0.0, ,15.7,4.6,98,55,2.49,10.07
CAMPBELLTOWN (MOUNT ANNAN),02/08/2025,1.1,18.4, ,15.7,9.1,97,81,3.19,6.27
CAMPBELLTOWN (MOUNT ANNAN),03/08/2025,1.6,29.6, ,17.0,11.0,97,69,3.27,10.51
CAMPBELLTOWN (MOUNT ANNAN),04/08/2025,1.2,1.2, ,17.5,10.9,99,78,1.70,9.38
CAMPBELLTOWN (MOUNT ANNAN),05/08/2025,1.5,1.8, ,21.0,4.4,99,55,0.89,12.54
CAMPBELLTOWN (MOUNT ANNAN),06/08/2025,2.2,0.0, ,18.9,4.8,96,34,2.22,13.78
CAMPBELLTOWN (MOUNT ANNAN),07/08/2025,1.7,0.2, ,17.0,6.8,90,53,2.06,10.57
CAMPBELLTOWN (MOUNT ANNAN),08/08/2025,1.8,0.0, ,16.5,7.5,90,52,2.59,10.08
CAMPBELLTOWN (MOUNT ANNAN),09/08/2025,1.7,0.0, ,16.8,10.5,94,65,2.88,10.29
CAMPBELLTOWN (MOUNT ANNAN),10/08/2025,1.5,2.4, ,16.3,9.2,94,62,2.38,8.29
CAMPBELLTOWN (MOUNT ANNAN),11/08/2025,1.6,2.4, ,17.3,5.4,98,54,1.74,11.26
CAMPBELLTOWN (MOUNT ANNAN),12/08/2025,1.7,0.0, ,18.5,3.0,99,49,1.14,13.94
CAMPBELLTOWN (MOUNT ANNAN),13/08/2025,1.9,0.2, ,20.1,3.3,99,38,1.41,13.34
CAMPBELLTOWN (MOUNT ANNAN),14/08/2025,1.9,0.2, ,16.0,8.0,91,56,3.01,10.09
CAMPBELLTOWN (MOUNT ANNAN),15/08/2025,1.9,1.2, ,19.5,7.7,98,56,1.40,14.23
CAMPBELLTOWN (MOUNT ANNAN),16/08/2025,2.0,0.0, ,17.7,5.7,99,36,1.93,12.34
CAMPBELLTOWN (MOUNT ANNAN),17/08/2025,2.2,0.0, ,16.5,1.6,95,31,2.15,14.62
CAMPBELLTOWN (MOUNT ANNAN),18/08/2025,1.5,0.0, ,14.3,0.8,96,53,1.89,10.20
CAMPBELLTOWN (MOUNT ANNAN),19/08/2025,1.5,11.6, ,15.6,8.4,97,70,1.63,10.72
CAMPBELLTOWN (MOUNT ANNAN),20/08/2025,1.2,12.4, ,13.9,8.3,98,79,1.93,8.68
CAMPBELLTOWN (MOUNT ANNAN),21/08/2025,0.9,38.0, ,14.6,10.8,98,93,1.90,5.26
CAMPBELLTOWN (MOUNT ANNAN),22/08/2025,1.4,23.8, ,16.9,9.7,99,82,1.74,11.08
CAMPBELLTOWN (MOUNT ANNAN),23/08/2025,2.4,0.8, ,20.4,8.6,98,48,2.30,15.13
CAMPBELLTOWN (MOUNT ANNAN),24/08/2025,2.5,0.2, ,18.5,7.2,89,47,3.03,14.11
CAMPBELLTOWN (MOUNT ANNAN),25/08/2025,2.4,0.0, ,22.8,8.1,97,52,1.79,14.69
CAMPBELLTOWN (MOUNT ANNAN),26/08/2025,2.6,0.0, ,24.5,8.7,99,47,1.43,16.44
CAMPBELLTOWN (MOUNT ANNAN),27/08/2025,2.3,0.0, ,19.9,11.8,91,43,2.33,9.20
CAMPBELLTOWN (MOUNT ANNAN),28/08/2025,3.6,0.0, ,18.5,8.4,71,32,4.04,16.77
CAMPBELLTOWN (MOUNT ANNAN),29/08/2025,3.4,0.0, ,20.8,6.3,82,29,3.18,16.27
CAMPBELLTOWN (MOUNT ANNAN),30/08/2025,2.9,0.2, ,17.2,5.5,86,38,3.23,16.97
CAMPBELLTOWN (MOUNT ANNAN),31/08/2025,2.8,0.0, ,21.0,3.9,90,33,1.81,17.32
Totals:,,60.5,144.6, ,,,,,, 
