'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PENRITH LAKES New South Wales for March 2025,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 April 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PENRITH LAKES,01/03/2025,5.2,0.0, ,35.0,19.6,94,39,1.36,24.04
PENRITH LAKES,02/03/2025,3.1,0.0, ,29.8,21.1,95,62,2.46,11.69
PENRITH LAKES,03/03/2025,3.2,0.0, ,26.9,20.4,76,58,3.16,9.05
PENRITH LAKES,04/03/2025,3.4,4.2, ,26.9,19.4,97,59,3.58,13.37
PENRITH LAKES,05/03/2025,4.6,1.8, ,28.7,18.6,87,46,3.01,18.75
PENRITH LAKES,06/03/2025,3.8,0.0, ,28.6,19.3,89,53,3.29,13.08
PENRITH LAKES,07/03/2025,3.0,0.0, ,25.5,18.8,94,50,3.15,9.49
PENRITH LAKES,08/03/2025,2.2,1.0, ,24.1,18.1,95,73,2.04,10.04
PENRITH LAKES,09/03/2025,3.3,8.4, ,28.4,19.4,98,52,1.55,14.90
PENRITH LAKES,10/03/2025,2.4,0.2, ,26.5,18.9,96,66,1.56,10.50
PENRITH LAKES,11/03/2025,1.6,1.2, ,23.3,20.4,98,86,1.46,7.00
PENRITH LAKES,12/03/2025,2.8,8.6, ,28.1,19.1,98,58,1.24,12.94
PENRITH LAKES,13/03/2025,4.3,0.0, ,32.2,19.3,98,46,1.21,21.31
PENRITH LAKES,14/03/2025,4.8,0.0, ,36.4,19.0,98,34,1.10,22.50
PENRITH LAKES,15/03/2025,5.2,0.0, ,38.3,21.2,94,28,1.44,21.89
PENRITH LAKES,16/03/2025,5.8,0.0, ,37.4,21.3,95,26,3.09,16.91
PENRITH LAKES,17/03/2025,4.8,0.0, ,23.7,16.0,78,27,3.32,21.80
PENRITH LAKES,18/03/2025,3.1,0.0, ,25.4,13.0,84,45,1.59,15.14
PENRITH LAKES,19/03/2025,4.1,0.0, ,31.2,15.8,92,44,1.39,20.30
PENRITH LAKES,20/03/2025,3.8,0.0, ,32.7,18.8,96,44,1.28,17.55
PENRITH LAKES,21/03/2025,2.4,0.8, ,28.0,18.7,97,66,1.42,10.57
PENRITH LAKES,22/03/2025,3.1,2.4, ,29.0,20.5,87,56,1.86,12.86
PENRITH LAKES,23/03/2025,1.5,7.6, ,21.4,19.5,97,83,1.93,6.24
PENRITH LAKES,24/03/2025,2.1,1.6, ,25.3,19.3,96,73,1.05,10.08
PENRITH LAKES,25/03/2025,2.2,0.0, ,25.5,20.7,94,65,1.63,9.26
PENRITH LAKES,26/03/2025,3.1,0.0, ,28.6,17.9,97,50,1.20,15.08
PENRITH LAKES,27/03/2025,2.4,0.0, ,26.1,16.7,96,63,1.22,11.99
PENRITH LAKES,28/03/2025,2.4,6.4, ,26.1,18.3,96,55,1.49,10.68
PENRITH LAKES,29/03/2025,1.7,20.8, ,23.0,17.9,98,70,2.16,5.84
PENRITH LAKES,30/03/2025,3.2,5.2, ,25.9,18.3,92,63,4.60,12.76
PENRITH LAKES,31/03/2025,3.7,0.4, ,25.3,19.2,78,55,4.01,13.57
Totals:,,102.3,70.6, ,,,,,, 
