'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for WILLIAMTOWN RAAF New South Wales for May 2025,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 June 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
WILLIAMTOWN RAAF,01/05/2025, ,28.8, ,20.5,12.5,94,61,4.50, 
WILLIAMTOWN RAAF,02/05/2025,2.0,16.8, ,20.3,13.0,95,63,3.04,10.73
WILLIAMTOWN RAAF,03/05/2025,2.1,4.0, ,22.2,13.8,97,53,2.32,10.72
WILLIAMTOWN RAAF,04/05/2025,1.6,0.0, ,21.5,11.4,96,74,1.51,10.83
WILLIAMTOWN RAAF,05/05/2025,1.9,0.4, ,24.2,11.3,98,60,1.06,13.39
WILLIAMTOWN RAAF,06/05/2025,2.0,0.0, ,24.7,11.1,97,59,1.09,14.05
WILLIAMTOWN RAAF,07/05/2025,2.6,0.2, ,25.9,12.3,97,44,2.13,13.82
WILLIAMTOWN RAAF,08/05/2025,2.4,0.0, ,21.6,12.5,93,53,4.10,7.45
WILLIAMTOWN RAAF,09/05/2025,1.8,7.4, ,19.5,13.4,96,59,2.42,9.87
WILLIAMTOWN RAAF,10/05/2025,1.5,2.0, ,19.5,11.9,97,78,2.37,9.95
WILLIAMTOWN RAAF,11/05/2025,1.2,7.6, ,19.0,13.5,97,87,1.74,7.81
WILLIAMTOWN RAAF,12/05/2025,1.1,9.8, ,20.0,15.0,97,87,0.86,7.03
WILLIAMTOWN RAAF,13/05/2025,1.4,5.2, ,22.1,14.5,98,71,0.95,9.71
WILLIAMTOWN RAAF,14/05/2025,1.4,0.0, ,21.7,14.6,98,74,0.72,10.46
WILLIAMTOWN RAAF,15/05/2025,0.9,5.8, ,19.1,14.6,97,93,1.09,4.77
WILLIAMTOWN RAAF,16/05/2025,1.2,26.8, ,20.0,16.2,97,83,2.29,6.83
WILLIAMTOWN RAAF,17/05/2025,1.8,0.2, ,21.6,14.7,98,66,2.50,11.93
WILLIAMTOWN RAAF,18/05/2025,1.1,11.4, ,16.2,13.4,96,79,4.34,4.32
WILLIAMTOWN RAAF,19/05/2025,2.2,103.6, ,19.3,11.1,97,64,9.21,2.47
WILLIAMTOWN RAAF,20/05/2025,2.5,60.6, ,20.1,14.4,93,62,8.80,6.62
WILLIAMTOWN RAAF,21/05/2025,1.8,26.8, ,21.6,16.5,95,68,3.86,6.79
WILLIAMTOWN RAAF,22/05/2025,1.1,13.0, ,20.5,16.0,96,83,2.57,4.50
WILLIAMTOWN RAAF,23/05/2025,1.6,149.0, ,20.4,17.0,97,61,2.20,7.62
WILLIAMTOWN RAAF,24/05/2025,2.6,0.4, ,21.0,11.6,86,49,4.18,12.35
WILLIAMTOWN RAAF,25/05/2025,1.6,0.0, ,19.4,8.8,95,49,1.89,8.01
WILLIAMTOWN RAAF,26/05/2025,1.2,0.0, ,18.0,10.4,94,72,2.23,5.01
WILLIAMTOWN RAAF,27/05/2025,2.9,18.6, ,19.4,13.8,96,41,6.22,9.43
WILLIAMTOWN RAAF,28/05/2025,3.2,0.2, ,19.3,11.2,74,50,6.92,12.08
WILLIAMTOWN RAAF,29/05/2025,1.4,0.0, ,15.9,11.1,96,66,3.71,6.19
WILLIAMTOWN RAAF,30/05/2025,1.7,3.4, ,20.0,12.2,94,66,3.17,9.19
WILLIAMTOWN RAAF,31/05/2025,1.6,0.0, ,20.0,10.1,97,63,2.24,11.80
Totals:,,53.4,502, ,,,,,, 
