'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COONABARABRAN AIRPORT New South Wales for February 2025,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 March 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COONABARABRAN AIRPORT,01/02/2025,6.9,0.0, ,32.7,17.4,97,33,4.30,25.68
COONABARABRAN AIRPORT,02/02/2025,7.7,0.0, ,31.8,16.6,89,19,4.33,28.90
COONABARABRAN AIRPORT,03/02/2025,7.5,0.0, ,32.1,16.9,78,20,4.28,24.99
COONABARABRAN AIRPORT,04/02/2025,6.4,0.0, ,30.8,20.2,74,33,4.63,19.78
COONABARABRAN AIRPORT,05/02/2025,6.8,0.0, ,33.3,19.7,89,27,4.22,21.92
COONABARABRAN AIRPORT,06/02/2025,6.3,6.6, ,31.6,17.9,88,34,3.56,24.07
COONABARABRAN AIRPORT,07/02/2025,6.8,0.4, ,32.4,17.8,86,28,3.61,25.80
COONABARABRAN AIRPORT,08/02/2025,7.8,0.0, ,32.9,19.7,89,29,5.57,25.84
COONABARABRAN AIRPORT,09/02/2025,6.6,3.8, ,31.9,17.8,98,35,4.60,24.70
COONABARABRAN AIRPORT,10/02/2025,3.1,12.6, ,25.4,17.2,99,63,4.93,10.43
COONABARABRAN AIRPORT,11/02/2025,4.5,6.6, ,27.7,15.2,97,56,3.96,20.26
COONABARABRAN AIRPORT,12/02/2025,4.9,0.2, ,27.8,16.5,96,56,4.48,21.71
COONABARABRAN AIRPORT,13/02/2025,5.9,16.8, ,30.0,18.2,92,48,4.81,24.35
COONABARABRAN AIRPORT,14/02/2025,4.8,0.0, ,29.2,20.0,96,48,4.53,16.79
COONABARABRAN AIRPORT,15/02/2025,6.8,3.2, ,26.5,17.4,90,27,6.17,26.52
COONABARABRAN AIRPORT,16/02/2025,6.8,0.0, ,21.6,11.0,61,16,6.36,27.39
COONABARABRAN AIRPORT,17/02/2025,6.0,0.0, ,25.6,9.1,72,26,3.84,27.01
COONABARABRAN AIRPORT,18/02/2025,5.8,0.0, ,28.6,12.7,73,24,3.00,23.08
COONABARABRAN AIRPORT,19/02/2025,6.5,0.0, ,30.4,16.5,47,20,2.89,25.01
COONABARABRAN AIRPORT,20/02/2025,6.7,0.0, ,30.1,16.4,77,27,4.29,24.11
COONABARABRAN AIRPORT,21/02/2025,5.9,0.0, ,29.5,14.5,90,32,4.14,22.49
COONABARABRAN AIRPORT,22/02/2025,5.4,0.0, ,29.4,16.1,87,30,3.37,19.91
COONABARABRAN AIRPORT,23/02/2025,6.3,0.0, ,31.5,16.0,82,26,3.67,21.92
COONABARABRAN AIRPORT,24/02/2025,7.1,0.0, ,34.3,19.6,57,22,3.54,22.58
COONABARABRAN AIRPORT,25/02/2025, ,0.0, ,33.7,20.2,75,28,3.71, 
COONABARABRAN AIRPORT,26/02/2025,6.0,0.0, ,32.5,17.6,92,32,3.30,22.62
COONABARABRAN AIRPORT,27/02/2025,7.6,0.0, ,34.7,21.2,62,18,4.39,20.55
COONABARABRAN AIRPORT,28/02/2025,8.8,0.0, ,35.4,21.2,59,17,5.19,24.44
Totals:,,171.7,50.2, ,,,,,, 
