'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PARKES AIRPORT New South Wales for May 2025,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 June 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PARKES AIRPORT,01/05/2025,3.2,0.0, ,19.9,7.7,84,41,4.64,16.05
PARKES AIRPORT,02/05/2025,2.9,0.0, ,21.7,5.2,93,31,2.92,14.48
PARKES AIRPORT,03/05/2025,2.8,0.0, ,22.9,6.5,94,38,2.64,14.27
PARKES AIRPORT,04/05/2025,2.8,0.0, ,23.3,8.8,92,37,2.66,14.14
PARKES AIRPORT,05/05/2025,3.0,0.0, ,24.6,9.3,92,41,3.07,14.08
PARKES AIRPORT,06/05/2025,3.1,0.0, ,25.1,10.1,95,31,2.85,12.20
PARKES AIRPORT,07/05/2025,3.5,0.0, ,25.9,11.8,84,34,3.51,11.69
PARKES AIRPORT,08/05/2025,3.1,0.0, ,19.3,7.3,96,22,3.90,13.74
PARKES AIRPORT,09/05/2025,2.7,0.0, ,22.6,2.6,89,29,2.31,13.63
PARKES AIRPORT,10/05/2025,2.9,0.0, ,22.7,6.6,92,37,3.19,13.51
PARKES AIRPORT,11/05/2025,3.0,0.0, ,24.6,8.5,88,42,3.51,11.06
PARKES AIRPORT,12/05/2025,2.0,0.0, ,23.2,8.5,97,47,1.75,11.72
PARKES AIRPORT,13/05/2025,2.4,0.0, ,23.7,11.5,92,46,2.48,12.06
PARKES AIRPORT,14/05/2025,1.9,0.0, ,22.8,9.7,96,53,2.04,9.50
PARKES AIRPORT,15/05/2025,1.6,0.0, ,22.2,7.3,99,43,1.20,9.83
PARKES AIRPORT,16/05/2025,2.1,0.0, ,22.1,7.0,97,47,2.25,12.66
PARKES AIRPORT,17/05/2025,2.3,0.0, ,19.0,3.4,98,39,2.96,12.82
PARKES AIRPORT,18/05/2025,2.6,0.0, ,18.6,1.2,94,38,4.02,11.22
PARKES AIRPORT,19/05/2025,3.5,0.0, ,19.1,8.6,72,37,5.92,12.65
PARKES AIRPORT,20/05/2025,2.9,0.0, ,21.3,7.5,78,36,3.68,12.38
PARKES AIRPORT,21/05/2025,1.5,0.0, ,18.5,9.2,97,58,2.52,7.16
PARKES AIRPORT,22/05/2025,1.0,10.2, ,16.4,12.8,97,87,3.86,5.82
PARKES AIRPORT,23/05/2025,1.8,12.0, ,17.1,12.0,96,62,4.98,9.43
PARKES AIRPORT,24/05/2025,2.0,0.0, ,18.7,10.5,90,53,3.56,10.08
PARKES AIRPORT,25/05/2025,2.1,0.0, ,18.5,4.3,94,36,2.88,6.83
PARKES AIRPORT,26/05/2025,2.0,0.0, ,16.2,5.4,94,52,5.49,3.40
PARKES AIRPORT,27/05/2025,1.9,9.4, ,14.6,6.6,94,53,4.88,8.94
PARKES AIRPORT,28/05/2025,1.3,2.0, ,13.2,7.0,95,68,3.55,8.57
PARKES AIRPORT,29/05/2025,1.2,0.0, ,15.9,4.9,98,60,1.70,10.65
PARKES AIRPORT,30/05/2025,1.5,0.0, ,18.5,3.2,98,54,1.84,11.87
PARKES AIRPORT,31/05/2025,1.7,0.0, ,20.0,2.8,98,43,1.84,11.81
Totals:,,72.3,33.6, ,,,,,, 
