'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MARRANGAROO (DEFENCE) New South Wales for February 2025,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 March 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MARRANGAROO (DEFENCE),01/02/2025,3.3,0.4, ,22.9,15.6,95,67,1.79,16.89
MARRANGAROO (DEFENCE),02/02/2025,5.1,0.2, ,24.3,15.1,83,52,1.89,27.83
MARRANGAROO (DEFENCE),03/02/2025,5.1,0.0, ,26.2,9.8,97,46,1.78,28.42
MARRANGAROO (DEFENCE),04/02/2025,4.8,0.0, ,30.5,11.1,97,31,1.14,23.68
MARRANGAROO (DEFENCE),05/02/2025,4.0,1.6, ,27.5,13.1,97,51,1.42,19.83
MARRANGAROO (DEFENCE),06/02/2025,4.9,3.0, ,26.3,15.2,97,51,1.38,26.18
MARRANGAROO (DEFENCE),07/02/2025,5.3,0.2, ,30.3,9.4,98,25,1.07,28.31
MARRANGAROO (DEFENCE),08/02/2025,3.2,0.0, ,29.5,11.7,98,37,0.91,13.89
MARRANGAROO (DEFENCE),09/02/2025,3.6,23.0, ,26.6,11.1,98,50,0.97,18.48
MARRANGAROO (DEFENCE),10/02/2025,1.9,0.0, ,19.6,12.4,98,66,0.65,8.86
MARRANGAROO (DEFENCE),11/02/2025,3.5,36.6, ,23.2,9.6,98,41,1.15,18.45
MARRANGAROO (DEFENCE),12/02/2025,4.1,0.8, ,23.1,11.7,97,55,1.54,23.62
MARRANGAROO (DEFENCE),13/02/2025,3.8,0.0, ,26.2,15.9,93,61,1.50,19.03
MARRANGAROO (DEFENCE),14/02/2025,2.7,0.0, ,25.8,17.0,96,61,1.23,11.72
MARRANGAROO (DEFENCE),15/02/2025,4.4,5.8, ,22.0,9.4,98,33,1.63,26.13
MARRANGAROO (DEFENCE),16/02/2025,4.0,0.0, ,18.3,3.0,97,30,1.41,27.17
MARRANGAROO (DEFENCE),17/02/2025,4.0,0.0, ,20.6,3.2,97,37,1.10,26.94
MARRANGAROO (DEFENCE),18/02/2025,4.1,0.0, ,23.9,2.5,98,33,0.90,26.12
MARRANGAROO (DEFENCE),19/02/2025,3.7,0.0, ,23.8,4.9,98,41,1.07,21.74
MARRANGAROO (DEFENCE),20/02/2025,1.7,0.0, ,17.8,12.7,95,76,1.83,7.87
MARRANGAROO (DEFENCE),21/02/2025,3.4,0.0, ,22.3,12.4,92,54,1.59,18.11
MARRANGAROO (DEFENCE),22/02/2025,4.2,0.0, ,26.4,10.6,97,29,0.96,23.15
MARRANGAROO (DEFENCE),23/02/2025,3.7,0.0, ,27.8,8.4,98,39,0.87,20.20
MARRANGAROO (DEFENCE),24/02/2025,4.9,0.0, ,31.1,11.8,97,30,1.59,23.37
MARRANGAROO (DEFENCE),25/02/2025,2.1,0.0, ,20.0,15.4,95,77,1.56,10.30
MARRANGAROO (DEFENCE),26/02/2025,4.3,0.0, ,29.7,12.9,97,38,0.94,22.49
MARRANGAROO (DEFENCE),27/02/2025,4.2,17.4, ,30.1,13.3,97,33,0.87,21.65
MARRANGAROO (DEFENCE),28/02/2025,4.5,0.0, ,30.9,12.4,98,27,0.94,23.64
Totals:,,108.5,89, ,,,,,, 
