'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COBAR MO New South Wales for June 2025,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 July 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COBAR MO,01/06/2025,2.5,0.0, ,22.3,7.8,92,40,2.99,12.16
COBAR MO,02/06/2025,1.0,0.0, ,14.9,10.3,100,70,2.32,4.15
COBAR MO,03/06/2025,1.9,26.6, ,19.0,11.6,100,52,3.47,10.68
COBAR MO,04/06/2025,2.1,0.0, ,13.7,5.0,88,42,4.16,12.33
COBAR MO,05/06/2025,1.8,0.0, ,16.5,-0.1,93,30,1.94,11.82
COBAR MO,06/06/2025,2.8,0.0, ,18.7,6.5,66,37,3.82,11.35
COBAR MO,07/06/2025,2.6,0.0, ,16.5,8.7,70,38,4.01,12.23
COBAR MO,08/06/2025,2.3,0.0, ,14.9,6.6,92,34,4.42,10.22
COBAR MO,09/06/2025,1.5,0.0, ,11.5,3.1,91,56,4.11,7.91
COBAR MO,10/06/2025,1.6,0.0, ,14.1,3.7,85,50,2.93,8.78
COBAR MO,11/06/2025,1.3,1.2, ,13.5,4.8,100,55,2.28,10.81
COBAR MO,12/06/2025,1.4,0.0, ,14.8,6.6,85,41,1.69,9.15
COBAR MO,13/06/2025,2.0,0.0, ,16.8,5.3,83,33,2.45,11.40
COBAR MO,14/06/2025,2.1,0.0, ,17.1,3.6,84,32,2.72,12.06
COBAR MO,15/06/2025,2.2,0.0, ,17.3,6.2,73,40,3.18,11.98
COBAR MO,16/06/2025,2.2,0.0, ,17.9,3.4,92,35,3.01,12.03
COBAR MO,17/06/2025,2.0,0.0, ,16.9,4.4,72,37,2.60,11.96
COBAR MO,18/06/2025,1.8,0.0, ,15.4,4.3,78,38,2.38,12.02
COBAR MO,19/06/2025,1.8,0.0, ,15.3,2.3,86,37,2.60,12.00
COBAR MO,20/06/2025,2.1,0.0, ,18.5,2.3,88,33,2.60,11.62
COBAR MO,21/06/2025,2.4,0.0, ,19.7,3.4,87,33,2.92,12.02
COBAR MO,22/06/2025,2.5,0.0, ,20.8,6.0,82,50,4.20,10.78
COBAR MO,23/06/2025, ,0.0, , ,9.7,87,51,4.39,8.64
COBAR MO,24/06/2025,2.7, , ,17.7,12.0,100,31,4.98,12.04
COBAR MO,25/06/2025,2.5,0.0, ,15.9,6.8,74,50,5.81,10.29
COBAR MO,26/06/2025,1.7,0.0, ,13.1,2.4,95,36,2.92,12.08
COBAR MO,27/06/2025,2.0,0.0, ,15.5,1.5,85,32,2.67,12.10
COBAR MO,28/06/2025,2.0,0.0, ,18.5,2.6,86,34,2.29,12.06
COBAR MO,29/06/2025,1.8,0.0, ,18.7,2.6,90,41,2.20,11.66
COBAR MO,30/06/2025,1.8,0.0, ,16.2,5.5,88,44,2.79,11.15
Totals:,,58.4,27.8, ,,,,,, 
