'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NEWCASTLE NOBBYS SIGNAL STATION New South Wales for August 2025,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 September 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NEWCASTLE NOBBYS SIGNAL STATION,01/08/2025,1.5,12.8, ,15.5,9.7,90,76,5.52,6.87
NEWCASTLE NOBBYS SIGNAL STATION,02/08/2025,2.3,27.8, ,17.1,10.5,92,65,12.12,3.80
NEWCASTLE NOBBYS SIGNAL STATION,03/08/2025,2.2,78.6, ,18.0,11.8,91,73,12.87,8.51
NEWCASTLE NOBBYS SIGNAL STATION,04/08/2025,2.2,6.4, ,17.5,14.0,91,62,5.22,12.44
NEWCASTLE NOBBYS SIGNAL STATION,05/08/2025,2.4,1.8, ,20.3,10.4,96,55,3.83,13.69
NEWCASTLE NOBBYS SIGNAL STATION,06/08/2025,2.6,0.2, ,19.9,10.0,89,38,3.06,14.17
NEWCASTLE NOBBYS SIGNAL STATION,07/08/2025,2.3,11.2, ,16.9,11.4,92,51,5.10,7.04
NEWCASTLE NOBBYS SIGNAL STATION,08/08/2025,2.6,5.6, ,17.4,12.5,92,50,6.34,9.56
NEWCASTLE NOBBYS SIGNAL STATION,09/08/2025,2.1,17.2, ,17.2,11.9,93,63,4.20,13.35
NEWCASTLE NOBBYS SIGNAL STATION,10/08/2025,1.7,9.6, ,15.8,11.7,92,71,4.07,10.58
NEWCASTLE NOBBYS SIGNAL STATION,11/08/2025,1.8,9.8, ,15.6,9.9,92,66,3.52,11.92
NEWCASTLE NOBBYS SIGNAL STATION,12/08/2025,1.9,0.0, ,16.7,8.0,92,63,3.05,13.82
NEWCASTLE NOBBYS SIGNAL STATION,13/08/2025,2.5,0.0, ,19.1,7.6,94,52,3.58,14.68
NEWCASTLE NOBBYS SIGNAL STATION,14/08/2025,2.3,2.8, ,15.8,10.7,86,63,5.85,12.12
NEWCASTLE NOBBYS SIGNAL STATION,15/08/2025,2.1,2.8, ,18.5,11.0,94,60,3.15,12.94
NEWCASTLE NOBBYS SIGNAL STATION,16/08/2025,2.8,0.0, ,19.1,10.7,92,45,4.87,9.54
NEWCASTLE NOBBYS SIGNAL STATION,17/08/2025,2.9,10.6, ,15.0,6.7,73,36,3.93,15.50
NEWCASTLE NOBBYS SIGNAL STATION,18/08/2025,2.2,0.0, ,13.6,7.3,89,50,4.40,11.00
NEWCASTLE NOBBYS SIGNAL STATION,19/08/2025,1.5,30.4, ,15.8,8.0,93,73,2.61,9.74
NEWCASTLE NOBBYS SIGNAL STATION,20/08/2025,1.9,10.2, ,15.9,10.1,92,70,5.85,9.57
NEWCASTLE NOBBYS SIGNAL STATION,21/08/2025,1.4,17.4, ,16.0,12.5,93,79,5.63,5.92
NEWCASTLE NOBBYS SIGNAL STATION,22/08/2025,1.3,18.4, ,16.1,11.5,93,85,3.05,7.68
NEWCASTLE NOBBYS SIGNAL STATION,23/08/2025,3.2,16.2, ,19.8,11.9,89,52,6.18,14.14
NEWCASTLE NOBBYS SIGNAL STATION,24/08/2025,3.3,0.0, ,19.3,10.9,81,38,3.84,16.00
NEWCASTLE NOBBYS SIGNAL STATION,25/08/2025,2.6,0.0, ,21.7,12.9,89,59,3.01,14.46
NEWCASTLE NOBBYS SIGNAL STATION,26/08/2025,3.2,0.0, ,23.1,12.3,93,52,3.58,16.80
NEWCASTLE NOBBYS SIGNAL STATION,27/08/2025,4.5,0.0, ,23.2,13.4,92,41,9.05,12.40
NEWCASTLE NOBBYS SIGNAL STATION,28/08/2025,5.1,0.0, ,19.4,11.6,68,30,8.66,17.05
NEWCASTLE NOBBYS SIGNAL STATION,29/08/2025,5.5,0.0, ,19.6,11.7,55,31,8.65,17.22
NEWCASTLE NOBBYS SIGNAL STATION,30/08/2025,5.0,0.0, ,18.6,8.9,71,30,9.24,16.69
NEWCASTLE NOBBYS SIGNAL STATION,31/08/2025,3.8,0.0, ,19.0,7.0,73,33,4.42,17.70
Totals:,,82.7,289.8, ,,,,,, 
