'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOREE AERO New South Wales for March 2025,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 April 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOREE AERO,01/03/2025,8.3,0.0, ,37.5,22.0,66,26,4.25,25.73
MOREE AERO,02/03/2025,8.8,0.0, ,38.5,20.6,76,21,4.56,25.53
MOREE AERO,03/03/2025,8.0,0.0, ,36.2,19.9,72,25,4.73,23.00
MOREE AERO,04/03/2025,8.3,0.0, ,36.1,18.4,74,23,5.01,23.81
MOREE AERO,05/03/2025,8.8,0.0, ,35.2,21.9,64,32,6.64,23.80
MOREE AERO,06/03/2025,8.9,0.0, ,38.2,20.1,80,27,6.30,20.70
MOREE AERO,07/03/2025,8.2,0.0, ,34.7,18.4,83,31,7.48,19.72
MOREE AERO,08/03/2025,7.6,0.0, ,34.8,20.9,69,38,6.97,16.72
MOREE AERO,09/03/2025,6.9,0.0, ,32.4,22.2,83,41,7.40,18.85
MOREE AERO,10/03/2025,2.4,3.0, ,25.4,19.2,100,70,5.23,7.93
MOREE AERO,11/03/2025,2.7,2.0, ,26.0,19.8,98,76,5.72,10.99
MOREE AERO,12/03/2025,4.7,1.6, ,31.5,19.0,95,44,3.14,17.83
MOREE AERO,13/03/2025,5.5,0.0, ,32.5,19.2,91,39,3.01,22.17
MOREE AERO,14/03/2025,6.4,0.0, ,34.8,19.4,86,30,3.38,23.26
MOREE AERO,15/03/2025,7.0,0.0, ,34.8,19.7,83,26,4.10,23.32
MOREE AERO,16/03/2025,7.0,0.0, ,34.6,19.7,86,26,4.24,22.97
MOREE AERO,17/03/2025,7.4,0.0, ,36.5,18.3,73,24,4.11,22.23
MOREE AERO,18/03/2025,7.7,0.0, ,33.2,19.8,73,36,6.66,22.78
MOREE AERO,19/03/2025,6.5,0.0, ,31.5,19.7,74,39,5.57,20.68
MOREE AERO,20/03/2025,6.4,0.0, ,33.6,17.7,80,35,4.51,20.43
MOREE AERO,21/03/2025,5.0,0.0, ,32.8,22.3,100,45,6.29,11.80
MOREE AERO,22/03/2025,5.0,4.2, ,32.5,19.4,100,36,2.87,19.59
MOREE AERO,23/03/2025,3.8,0.2, ,29.9,21.5,89,61,4.96,11.31
MOREE AERO,24/03/2025,2.1,0.0, ,24.7,22.3,98,77,3.51,8.44
MOREE AERO,25/03/2025,3.9,2.6, ,28.2,19.8,100,47,4.06,14.03
MOREE AERO,26/03/2025,2.4,0.0, ,25.0,20.0,100,57,2.52,8.75
MOREE AERO,27/03/2025,1.3,11.2, ,21.6,19.0,100,92,3.71,6.91
MOREE AERO,28/03/2025,1.8,16.0, ,21.9,18.2,100,80,6.20,6.96
MOREE AERO,29/03/2025,2.3,20.0, ,26.3,18.9,100,81,5.38,10.51
MOREE AERO,30/03/2025,3.8,13.6, ,27.6,19.1,100,63,3.64,18.38
MOREE AERO,31/03/2025,4.2,0.0, ,29.2,17.4,100,52,3.26,19.23
Totals:,,173.1,74.4, ,,,,,, 
