'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HOLSWORTHY AERODROME New South Wales for April 2025,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 May 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HOLSWORTHY AERODROME,01/04/2025,3.2,0.0, ,23.2,15.6,84,55,3.22,14.77
HOLSWORTHY AERODROME,02/04/2025,3.4,0.0, ,24.6,13.0,89,40,2.19,16.98
HOLSWORTHY AERODROME,03/04/2025,3.9,0.0, ,26.7,10.1,96,26,2.33,18.64
HOLSWORTHY AERODROME,04/04/2025,3.2,0.0, ,25.3,12.3,93,58,3.02,16.26
HOLSWORTHY AERODROME,05/04/2025,4.4,0.0, ,26.2,14.3,96,24,3.40,18.27
HOLSWORTHY AERODROME,06/04/2025,3.3,0.0, ,25.3,9.2,96,29,2.05,15.01
HOLSWORTHY AERODROME,07/04/2025,4.4,0.0, ,26.9,11.5,83,27,3.12,17.91
HOLSWORTHY AERODROME,08/04/2025,2.4,0.0, ,22.2,12.3,90,60,2.53,11.62
HOLSWORTHY AERODROME,09/04/2025,2.5,1.2, ,24.0,15.5,96,60,1.51,14.66
HOLSWORTHY AERODROME,10/04/2025,2.1,0.0, ,24.2,12.4,96,59,0.91,11.97
HOLSWORTHY AERODROME,11/04/2025,3.7,0.0, ,30.1,12.4,96,32,2.16,16.28
HOLSWORTHY AERODROME,12/04/2025,3.2,0.0, ,26.4,15.1,95,55,2.84,15.49
HOLSWORTHY AERODROME,13/04/2025,2.9,0.0, ,26.8,13.2,97,43,1.44,16.46
HOLSWORTHY AERODROME,14/04/2025,3.4,0.0, ,28.8,12.4,97,41,2.43,14.89
HOLSWORTHY AERODROME,15/04/2025,3.0,2.2, ,22.3,16.2,93,45,3.83,11.02
HOLSWORTHY AERODROME,16/04/2025,3.1,0.2, ,23.1,15.1,85,51,3.76,12.18
HOLSWORTHY AERODROME,17/04/2025,3.5,0.0, ,24.4,14.7,84,52,4.26,15.54
HOLSWORTHY AERODROME,18/04/2025,3.3,0.0, ,25.9,12.6,94,42,2.70,16.06
HOLSWORTHY AERODROME,19/04/2025,3.7,0.0, ,30.3,10.4,96,28,2.25,15.79
HOLSWORTHY AERODROME,20/04/2025,3.5,0.0, ,30.3,10.0,93,28,1.91,15.57
HOLSWORTHY AERODROME,21/04/2025,3.4,0.0, ,27.4,15.1,87,26,2.40,12.12
HOLSWORTHY AERODROME,22/04/2025,2.3,0.0, ,23.6,11.0,92,63,4.26,7.10
HOLSWORTHY AERODROME,23/04/2025,2.8,17.6, ,25.0,17.4,92,62,4.10,12.37
HOLSWORTHY AERODROME,24/04/2025,2.6,0.0, ,25.0,16.2,94,57,2.57,12.53
HOLSWORTHY AERODROME,25/04/2025,1.8,4.8, ,22.9,15.1,98,69,1.21,10.51
HOLSWORTHY AERODROME,26/04/2025,1.7,1.4, ,23.6,13.1,97,70,1.27,9.81
HOLSWORTHY AERODROME,27/04/2025,1.6,9.8, ,20.9,17.1,96,64,3.15,4.41
HOLSWORTHY AERODROME,28/04/2025,2.2,2.2, ,22.7,15.6,94,65,3.31,10.05
HOLSWORTHY AERODROME,29/04/2025,2.0,0.8, ,24.2,12.5,96,60,2.60,7.34
HOLSWORTHY AERODROME,30/04/2025,1.6,12.4, ,18.2,13.2,96,62,3.02,4.79
Totals:,,88.1,52.6, ,,,,,, 
