'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for TUGGERANONG (ISABELLA PLAINS) New South Wales for April 2025,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 May 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
TUGGERANONG (ISABELLA PLAINS),01/04/2025,4.1,0.0, ,21.2,11.7,77,38,4.48,18.27
TUGGERANONG (ISABELLA PLAINS),02/04/2025,3.1,0.0, ,23.8,7.3,89,34,1.62,18.17
TUGGERANONG (ISABELLA PLAINS),03/04/2025,2.6,0.0, ,23.9,5.7,99,30,1.05,16.22
TUGGERANONG (ISABELLA PLAINS),04/04/2025,2.9,0.0, ,22.6,6.9,100,35,1.71,17.17
TUGGERANONG (ISABELLA PLAINS),05/04/2025,3.9,0.0, ,23.2,7.3,81,18,2.74,17.60
TUGGERANONG (ISABELLA PLAINS),06/04/2025,2.9,0.0, ,19.6,0.3,99,27,2.49,13.53
TUGGERANONG (ISABELLA PLAINS),07/04/2025,3.3,0.0, ,22.2,7.1,93,32,2.71,17.23
TUGGERANONG (ISABELLA PLAINS),08/04/2025,2.8,0.0, ,22.6,7.4,92,32,1.44,16.94
TUGGERANONG (ISABELLA PLAINS),09/04/2025,2.9,0.0, ,24.4,12.1,89,35,1.51,16.27
TUGGERANONG (ISABELLA PLAINS),10/04/2025,2.4,0.0, ,24.1,9.2,99,35,1.05,13.86
TUGGERANONG (ISABELLA PLAINS),11/04/2025,3.0,0.0, ,28.0,5.1,100,27,1.35,15.53
TUGGERANONG (ISABELLA PLAINS),12/04/2025,2.8,0.0, ,26.4,6.1,99,35,1.39,15.93
TUGGERANONG (ISABELLA PLAINS),13/04/2025,2.5,0.0, ,26.5,10.7,100,29,0.92,15.43
TUGGERANONG (ISABELLA PLAINS),14/04/2025,2.6,0.0, ,26.8,5.6,99,31,1.43,12.01
TUGGERANONG (ISABELLA PLAINS),15/04/2025,2.5,0.0, ,20.7,10.0,95,47,2.67,12.04
TUGGERANONG (ISABELLA PLAINS),16/04/2025,2.4,0.0, ,24.2,1.4,100,23,1.01,15.65
TUGGERANONG (ISABELLA PLAINS),17/04/2025,2.6,0.0, ,24.7,1.4,100,14,1.16,15.50
TUGGERANONG (ISABELLA PLAINS),18/04/2025,2.5,0.0, ,25.8,4.8,99,31,1.11,15.19
TUGGERANONG (ISABELLA PLAINS),19/04/2025,2.4,0.0, ,26.6,4.9,99,25,1.08,13.57
TUGGERANONG (ISABELLA PLAINS),20/04/2025,2.5,0.0, ,27.2,4.2,99,30,1.36,12.12
TUGGERANONG (ISABELLA PLAINS),21/04/2025,2.1,2.8, ,21.7,12.2,100,43,1.72,10.89
TUGGERANONG (ISABELLA PLAINS),22/04/2025,2.7,5.8, ,21.5,9.1,100,54,4.99,12.02
TUGGERANONG (ISABELLA PLAINS),23/04/2025,1.8,0.4, ,19.9,14.8,100,64,2.86,8.87
TUGGERANONG (ISABELLA PLAINS),24/04/2025,1.9,3.4, ,21.6,10.3,100,50,1.16,12.12
TUGGERANONG (ISABELLA PLAINS),25/04/2025,2.1,0.0, ,24.3,7.2,100,37,1.00,14.28
TUGGERANONG (ISABELLA PLAINS),26/04/2025,1.3,0.0, ,21.1,8.3,100,50,0.24,8.83
TUGGERANONG (ISABELLA PLAINS),27/04/2025,2.1,0.2, ,20.3,11.3,99,55,2.91,10.27
TUGGERANONG (ISABELLA PLAINS),28/04/2025,2.7,0.0, ,23.1,12.8,86,45,2.79,12.69
TUGGERANONG (ISABELLA PLAINS),29/04/2025,1.5,0.0, ,21.4,9.5,100,61,1.64,7.52
TUGGERANONG (ISABELLA PLAINS),30/04/2025,2.2,7.6, ,15.6,9.7,86,52,4.52,9.24
Totals:,,77.1,20.2, ,,,,,, 
