'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAMPBELLTOWN (MOUNT ANNAN) New South Wales for June 2025,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 July 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAMPBELLTOWN (MOUNT ANNAN),01/06/2025,1.2,0.2, ,20.3,6.0,99,54,1.07,11.30
CAMPBELLTOWN (MOUNT ANNAN),02/06/2025,0.9,0.2, ,17.9,5.8,99,66,0.55,8.32
CAMPBELLTOWN (MOUNT ANNAN),03/06/2025,1.7,0.0, ,19.7,6.6,99,36,1.90,10.80
CAMPBELLTOWN (MOUNT ANNAN),04/06/2025,1.9,1.0, ,15.6,7.4,82,50,3.50,9.47
CAMPBELLTOWN (MOUNT ANNAN),05/06/2025,1.6,0.0, ,17.4,4.9,96,40,2.14,11.14
CAMPBELLTOWN (MOUNT ANNAN),06/06/2025,0.9,0.0, ,16.0,1.5,99,46,0.79,8.42
CAMPBELLTOWN (MOUNT ANNAN),07/06/2025,1.7,0.0, ,19.0,2.8,99,33,1.87,10.88
CAMPBELLTOWN (MOUNT ANNAN),08/06/2025,1.9,0.0, ,15.7,3.7,89,37,2.97,11.03
CAMPBELLTOWN (MOUNT ANNAN),09/06/2025,1.3,0.0, ,14.2,1.2,96,45,1.96,8.05
CAMPBELLTOWN (MOUNT ANNAN),10/06/2025,1.7,0.2, ,17.0,5.4,89,44,2.59,10.98
CAMPBELLTOWN (MOUNT ANNAN),11/06/2025, ,0.0, , ,3.6,89,42,1.99,10.95
CAMPBELLTOWN (MOUNT ANNAN),12/06/2025, , , ,17.5, ,95,44,1.89,10.53
CAMPBELLTOWN (MOUNT ANNAN),13/06/2025,1.6,0.0, ,16.9,5.7,85,54,2.75,9.33
CAMPBELLTOWN (MOUNT ANNAN),14/06/2025,1.2,0.0, ,17.9,6.1,98,56,1.81,9.11
CAMPBELLTOWN (MOUNT ANNAN),15/06/2025,1.2,0.0, ,18.9,3.7,99,45,1.21,9.78
CAMPBELLTOWN (MOUNT ANNAN),16/06/2025,1.0,3.8, ,16.9,1.2,99,37,0.90,10.88
CAMPBELLTOWN (MOUNT ANNAN),17/06/2025,1.3,0.2, ,18.3,-0.5,99,36,1.39,10.84
CAMPBELLTOWN (MOUNT ANNAN),18/06/2025,1.3,0.2, ,17.1,1.0,96,34,1.32,10.87
CAMPBELLTOWN (MOUNT ANNAN),19/06/2025,1.1,0.0, ,17.4,0.7,98,50,1.35,10.50
CAMPBELLTOWN (MOUNT ANNAN),20/06/2025,1.3,0.2, ,18.2,1.3,98,46,1.47,10.87
CAMPBELLTOWN (MOUNT ANNAN),21/06/2025,1.2,0.2, ,18.4,1.6,99,44,1.38,10.87
CAMPBELLTOWN (MOUNT ANNAN),22/06/2025,1.0,0.2, ,20.3,0.5,99,35,0.72,10.74
CAMPBELLTOWN (MOUNT ANNAN),23/06/2025, ,0.0, , ,0.9,99,50,1.01,10.89
CAMPBELLTOWN (MOUNT ANNAN),24/06/2025,1.8, , ,21.4,6.5,99,36,1.99,8.11
CAMPBELLTOWN (MOUNT ANNAN),25/06/2025,2.4,1.0, ,15.8,10.3,72,41,4.28,10.78
CAMPBELLTOWN (MOUNT ANNAN),26/06/2025,1.8,0.0, ,14.8,4.4,82,34,2.73,10.93
CAMPBELLTOWN (MOUNT ANNAN),27/06/2025,1.2,0.0, ,16.6,3.5,91,52,1.65,9.17
CAMPBELLTOWN (MOUNT ANNAN),28/06/2025,1.1,0.0, ,18.6,2.5,99,50,1.12,10.88
CAMPBELLTOWN (MOUNT ANNAN),29/06/2025,1.2,0.0, ,18.5,1.6,99,45,1.33,10.93
CAMPBELLTOWN (MOUNT ANNAN),30/06/2025,1.5,0.0, ,18.2,4.0,95,45,2.14,10.59
Totals:,,38,7.4, ,,,,,, 
